hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.0,0.11540585
2,1,0.0,0.0,0.11264495
3,1,0.0,0.0,0.11154059
4,1,0.0,0.0,0.11154059
5,1,0.0,0.0,0.11043622
6,1,0.0,0.0,0.10712314
7,1,0.0,0.06123651072919303,0.08945334
8,1,0.14101644814948036,0.0,0.12203203
9,1,0.1964316828931813,0.0,0.2777471
10,1,0.3854408284389838,0.0,0.28382109
11,1,0.37010897714303126,0.007977247751674554,0.28713418
12,1,0.20484907191566923,0.0,0.26559912
13,1,0.2609523404005114,0.0,0.14853672
14,1,0.7106383133475861,0.0,0.22363335
15,1,0.5575673637830454,0.0,0.210381
16,1,0.2328489528590473,0.13305593985934525,0.23799006
17,1,0.23779163178819546,0.15750450627821005,0.24019879
18,1,0.25552347513715495,0.07311636317703844,0.21700718
19,1,0.10158657505822319,0.11648188352949483,0.21811154
20,1,0.0,0.031047008634592373,0.19381557
21,1,0.0,0.0,0.16178907
22,1,0.0,0.0,0.14853672
23,1,0.0,0.0,0.1198233
24,1,0.0,0.0,0.11485367
1,2,0.0,0.0,0.11540585
2,2,0.0,0.1541585997999978,0.11264495
3,2,0.0,0.0,0.11154059
4,2,0.0,0.0,0.11154059
5,2,0.0,0.08935878972011688,0.11043622
6,2,0.0,0.0,0.10712314
7,2,0.0,0.0,0.08945334
8,2,0.11782431400306313,0.0,0.12203203
9,2,0.2027820170460645,0.0,0.2777471
10,2,0.2517906452030343,0.07894893359977882,0.28382109
11,2,0.1825807382183539,0.0,0.28713418
12,2,0.1745340828476363,0.0,0.26559912
13,2,0.4745591157066847,0.0,0.14853672
14,2,0.5885118650057035,0.0,0.22363335
15,2,0.4905892563222273,0.001483504773856373,0.210381
16,2,0.2769818429640211,0.0,0.23799006
17,2,0.2262954962925859,0.0,0.24019879
18,2,0.18934758100639773,0.0,0.21700718
19,2,0.0,0.08386299592659302,0.21811154
20,2,0.0,0.09369280710175934,0.19381557
21,2,0.0,0.061022220141539976,0.16178907
22,2,0.0,0.3466685815851434,0.14853672
23,2,0.0,0.10662223369999749,0.1198233
24,2,0.0,0.04755916206176836,0.11485367
1,3,0.0,0.0,0.11540585
2,3,0.0,0.0,0.11264495
3,3,0.0,0.01774799030291252,0.11154059
4,3,0.0,0.0,0.11154059
5,3,0.0,0.0,0.11043622
6,3,0.0,0.0,0.10712314
7,3,0.0,0.0,0.08945334
8,3,0.1518704747219753,0.0,0.12203203
9,3,0.21700871348559228,0.0,0.2777471
10,3,0.3347413238218039,0.0,0.28382109
11,3,0.27943695103057364,0.23392232199224672,0.28713418
12,3,0.12759740947382356,0.0,0.26559912
13,3,0.22289007068168534,0.0,0.14853672
14,3,0.6682614935172666,0.0,0.22363335
15,3,0.5188739190756345,0.0,0.210381
16,3,0.22523036557584641,0.05451715945865978,0.23799006
17,3,0.29772645195601316,0.0,0.24019879
18,3,0.24003267208092907,0.0005122535289321191,0.21700718
19,3,0.10093481361357484,0.16869573960437712,0.21811154
20,3,0.0,0.3170015379891768,0.19381557
21,3,0.0,0.33415403856878817,0.16178907
22,3,0.0,0.38147873216059636,0.14853672
23,3,0.0,0.6554864884099019,0.1198233
24,3,0.0,0.6054015850294643,0.11485367
1,4,0.0,0.0,0.11540585
2,4,0.0,0.0,0.11264495
3,4,0.0,0.0,0.11154059
4,4,0.0,0.0,0.11154059
5,4,0.0,0.0,0.11043622
6,4,0.0,0.0,0.10712314
7,4,0.0,0.0857318180676557,0.08945334
8,4,0.11513425162194553,0.0,0.12203203
9,4,0.18085134765501665,0.0,0.2777471
10,4,0.2241482044930427,0.0,0.28382109
11,4,0.15250070295254192,0.13102074004430558,0.28713418
12,4,0.15881781736139017,0.0,0.26559912
13,4,0.37179620968993227,0.0,0.14853672
14,4,0.5186081879826743,0.0,0.22363335
15,4,0.4998211972079976,0.0,0.210381
16,4,0.402493851579851,0.0,0.23799006
