hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.4581903689668921,0.11651022
2,1,0.0,0.49108911082933526,0.11595803
3,1,0.0,0.40879882286416486,0.11540585
4,1,0.0,0.37897787284866424,0.11485367
5,1,0.0,0.35386124255793067,0.11651022
6,1,0.0,0.36527731359917187,0.12700166
7,1,0.0,0.4349016670833016,0.12424075
8,1,0.13183156580439284,0.37142878105702953,0.12644948
9,1,0.36039547637781333,0.3749485261887297,0.24130315
10,1,0.5699346299427471,0.2939151501361511,0.2573164
11,1,0.6334876525171562,0.3684027716483483,0.25676422
12,1,0.6526365870630915,0.2879491706425669,0.25676422
13,1,0.6952624905098634,0.258670867840887,0.12313639
14,1,0.7677730458347138,0.3204963680166403,0.12092766
15,1,0.7103840867619579,0.29216968504255747,0.12037548
16,1,0.586354309741856,0.2542702184569475,0.11374931
17,1,0.4134777316400389,0.27015406624566607,0.21866372
18,1,0.2227855542142422,0.15762410777049735,0.24295969
19,1,0.0,0.20615617669714342,0.24737714
20,1,0.0,0.10873399419842134,0.21700718
21,1,0.0,0.1483505605761036,0.16841524
22,1,0.0,0.14933378517179732,0.13859746
23,1,0.0,0.08877173321385955,0.12313639
24,1,0.0,0.09088646423784211,0.10546659
1,2,0.0,0.2867524586947656,0.11651022
2,2,0.0,0.2798304996215223,0.11595803
3,2,0.0,0.3091759006370604,0.11540585
4,2,0.0,0.6445200439441868,0.11485367
5,2,0.0,0.4040367432364342,0.11651022
6,2,0.0,0.2373343244918397,0.12700166
7,2,0.0,0.3376158124395968,0.12424075
8,2,0.13103275882164328,0.6705619900539356,0.12644948
9,2,0.34719432811734763,0.6058251150498762,0.24130315
10,2,0.5674590797763139,0.573213040689363,0.2573164
11,2,0.6786259103819081,0.4997996669473878,0.25676422
12,2,0.7414377127331176,0.4728993459238924,0.25676422
13,2,0.8127041583230533,0.2940101475117508,0.12313639
14,2,0.7842189914330484,0.3402590515173857,0.12092766
15,2,0.7166965747352474,0.28249934663485293,0.12037548
16,2,0.5845581001586567,0.20627375481466034,0.11374931
17,2,0.4049050484775983,0.29676225524303645,0.21866372
18,2,0.21628538846272286,0.2626556396333076,0.24295969
19,2,0.0,0.2389807279320442,0.24737714
