bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.064780270568051922,0
6,Wind,0,0
7,Wind,0.151153964658787818,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,2.180935775791081374,0
20,Wind,0,0
21,Wind,64.845050838619973922,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,996.169407371979772542,0
28,Wind,0,0
29,Wind,0.021593423522683974,0
30,Wind,0,0
31,Wind,0.064780270568051922,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.043186847045367948,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,113.883715658635278876,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.396049666602451189556358,0
44,Wind,0.122192497941964186443642,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.064780270568051922,0
48,Wind,0,0
49,Wind,0,0
50,Wind,1.18763829374761857,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.064780270568051922,0
56,Wind,0,0
57,Wind,0.259121082272207688,0
58,Wind,0.43186847045367948,0
59,Wind,0.64780270568051922,0
60,Wind,0,0
61,Wind,0.029756644538046468898908,0
62,Wind,0.035023626030005453101092,0
63,Wind,43.40278128059478774,0
64,Wind,0,0
65,Wind,0.064780270568051922,0
66,Wind,0.064780270568051922,0
67,Wind,0.43186847045367948,0
68,Wind,64.780270568051922,0
69,Wind,132.58362042927960036,0
70,Wind,18.980619276439213146,0
71,Wind,663.177223228670209488,0
72,Wind,0,0
73,Wind,0,0
74,Wind,863.73694090735896,0
75,Wind,279.699614889325515222,0
76,Wind,695.74010590087764228,0
77,Wind,0,0
78,Wind,3430.180106848917321822,0
79,Wind,955.897672502174161032,0
80,Wind,4174.0087669348121742,0
81,Wind,0.518242164544415376,0
82,Wind,1153.0888161113242116,0
83,Wind,0.064780270568051922,0
84,Wind,0.172747388181471792,0
85,Wind,0,0
86,Wind,0.021593423522683974,0
87,Wind,0,0
88,Wind,5677.9907152897509633,0
89,Wind,0.129560541136103844,0
90,Wind,0,0
91,Wind,0,0
92,Wind,414.5937316355323008,0
93,Wind,0.10796711761341987,0
94,Wind,855.0995714982853704,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,4.3186847045367948,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.43186847045367948,0
107,Wind,0,0
108,Wind,450.352440989096961744,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.194340811704155766,0
112,Wind,0,0
113,Wind,0.194340811704155766,0
114,Wind,35.6291488124285571,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.064780270568051922,0
118,Wind,1295.670191631606491922,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,3927.8437387762148706,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.086373694090735896,0
128,Wind,0,0
129,Wind,0,0
130,Wind,1461.8747724857050398,0
131,Wind,0,0
132,Wind,427.614566019710737122,0
133,Wind,64.845050838619973922,0
134,Wind,0,0
135,Wind,7.255390303621815264,0
136,Wind,879.9320085493719405,0
137,Wind,66.032689132367592492,0
138,Wind,0,0
139,Wind,1614.1084083206270565,0
140,Wind,388.681623408311532,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.64780270568051922,0
144,Wind,8.6373694090735896,0
145,Wind,374.667491542089632874,0
146,Wind,249.4040416869998997,0
147,Wind,0,0
148,Wind,0.064780270568051922,0
149,Wind,0,0
150,Wind,264.3534862150797983546178,0
151,Wind,223.4203577388284903313822,0
152,Wind,0,0
153,Wind,0.064780270568051922,0
154,Wind,0.064780270568051922,0
155,Wind,0.151153964658787818,0
156,Wind,0,0
157,Wind,0,0
158,Wind,1248.0998796111336972,0
159,Wind,0,0
160,Wind,0.129560541136103844,0
161,Wind,0,0
162,Wind,302.307929317575636,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.172747388181471792,0
166,Wind,35.6291488124285571,0
167,Wind,0.043186847045367948,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.043186847045367948,0
171,Wind,0,0
172,Wind,1137.54155117499175032,0
173,Wind,404.8766910503245125,0
174,Wind,0,0
175,Wind,16.799683500648131772,0
176,Wind,0.069091851036249753772554,0
177,Wind,0.088341049314464110187166,0
178,Wind,0.043186847045367948,0
179,Wind,0,0
180,Wind,0.928517211475410882,0
181,Wind,0,0
182,Wind,0.086373694090735896,0
183,Wind,0.03690791135344190204028,0
184,Wind,0.064780270568051922,0
185,Wind,0,0
186,Wind,0.129560541136103844,0
187,Wind,0,0
188,Wind,0.259121082272207688,0
189,Wind,16.1950676420129805,0
190,Wind,16.1950676420129805,0
191,Wind,0.10796711761341987,0
192,Wind,0.043186847045367948,0
193,Wind,0.302307929317575636,0
