bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.049989030696426192,0
6,Wind,0,0
7,Wind,0.116641071624994448,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,1.682964033446348464,0
20,Wind,0,0
21,Wind,50.039019727122618192,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,768.714651039409838512,0
28,Wind,0,0
29,Wind,0.016663010232142064,0
30,Wind,0,0
31,Wind,0.049989030696426192,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.033326020464284128,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,87.880715964317245536,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.305619886540937970651888,0
44,Wind,0.094292359030471565348112,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.049989030696426192,0
48,Wind,0,0
49,Wind,0,0
50,Wind,0.91646556276781352,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.049989030696426192,0
56,Wind,0,0
57,Wind,0.199956122785704768,0
58,Wind,0.33326020464284128,0
59,Wind,0.49989030696426192,0
60,Wind,0,0
61,Wind,0.022962327946321514158688,0
62,Wind,0.027026702750104677841312,0
63,Wind,33.49265056660554864,0
64,Wind,0,0
65,Wind,0.049989030696426192,0
66,Wind,0.049989030696426192,0
67,Wind,0.33326020464284128,0
68,Wind,49.989030696426192,0
69,Wind,102.31088282535227296,0
70,Wind,14.646785994052874256,0
71,Wind,511.754370249547069568,0
72,Wind,0,0
73,Wind,0,0
74,Wind,666.52040928568256,0
75,Wind,215.835971536936154992,0
76,Wind,536.88218967961730208,0
77,Wind,0,0
78,Wind,2646.969164406463292592,0
79,Wind,737.638136956464889152,0
80,Wind,3220.9598778730609712,0
81,Wind,0.399912245571409536,0
82,Wind,889.8047463963862176,0
83,Wind,0.049989030696426192,0
84,Wind,0.133304081857136512,0
85,Wind,0,0
86,Wind,0.016663010232142064,0
87,Wind,0,0
88,Wind,4381.5385405417557288,0
89,Wind,0.099978061392852384,0
90,Wind,0,0
91,Wind,0,0
92,Wind,319.9297964571276288,0
93,Wind,0.08331505116071032,0
94,Wind,659.8552051928257344,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,3.3326020464284128,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.33326020464284128,0
107,Wind,0,0
108,Wind,347.523741401554886784,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.149967092089278576,0
112,Wind,0,0
113,Wind,0.149967092089278576,0
114,Wind,27.4939668830344056,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.049989030696426192,0
118,Wind,999.830602959220266192,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,3031.0015612266414416,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.066652040928568256,0
128,Wind,0,0
129,Wind,0,0
130,Wind,1128.0857927160177328,0
131,Wind,0,0
132,Wind,329.977591627109293392,0
133,Wind,50.039019727122618192,0
134,Wind,0,0
135,Wind,5.598771437999733504,0
136,Wind,679.017666959789108,0
137,Wind,50.955485289890431712,0
138,Wind,0,0
139,Wind,1245.560014852619284,0
140,Wind,299.934184178557152,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.49989030696426192,0
144,Wind,6.6652040928568256,0
145,Wind,289.119890537896952464,0
146,Wind,192.4577681812408392,0
147,Wind,0,0
148,Wind,0.049989030696426192,0
149,Wind,0,0
150,Wind,203.9938151112032025955408,0
151,Wind,172.4069230226538811004592,0
152,Wind,0,0
153,Wind,0.049989030696426192,0
154,Wind,0.049989030696426192,0
155,Wind,0.116641071624994448,0
156,Wind,0,0
157,Wind,0,0
158,Wind,963.1219914178112992,0
159,Wind,0,0
160,Wind,0.099978061392852384,0
161,Wind,0,0
162,Wind,233.282143249988896,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.133304081857136512,0
166,Wind,27.4939668830344056,0
167,Wind,0.033326020464284128,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.033326020464284128,0
171,Wind,0,0
172,Wind,877.80737902924393152,0
173,Wind,312.4314418526637,0
174,Wind,0,0
175,Wind,12.963821960606525792,0
176,Wind,0.053316150612488230060944,0
177,Wind,0.068170191127808487308976,0
178,Wind,0.033326020464284128,0
179,Wind,0,0
180,Wind,0.716509439982108752,0
181,Wind,0,0
182,Wind,0.066652040928568256,0
183,Wind,0.02848075034898185863008,0
184,Wind,0.049989030696426192,0
185,Wind,0,0
186,Wind,0.099978061392852384,0
187,Wind,0,0
188,Wind,0.199956122785704768,0
189,Wind,12.497257674106548,0
190,Wind,12.497257674106548,0
191,Wind,0.08331505116071032,0
192,Wind,0.033326020464284128,0
193,Wind,0.233282143249988896,0
