bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.007216039370380206,0
6,Wind,0,0
7,Wind,0.016837425197553814,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,0.242939992136133602,0
20,Wind,0,0
21,Wind,7.223255409750586206,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,110.965848091250014466,0
28,Wind,0,0
29,Wind,0.002405346456793402,0
30,Wind,0,0
31,Wind,0.007216039370380206,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.004810692913586804,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,12.685797213128402148,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.044116981324228910250234,0
44,Wind,0.013611333638812737749766,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.007216039370380206,0
48,Wind,0,0
49,Wind,0,0
50,Wind,0.13229405512363711,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.007216039370380206,0
56,Wind,0,0
57,Wind,0.028864157481520824,0
58,Wind,0.04810692913586804,0
59,Wind,0.07216039370380206,0
60,Wind,0,0
61,Wind,0.003314668442012493278884,0
62,Wind,0.003901370928367712721116,0
63,Wind,4.83474637815473802,0
64,Wind,0,0
65,Wind,0.007216039370380206,0
66,Wind,0.007216039370380206,0
67,Wind,0.04810692913586804,0
68,Wind,7.216039370380206,0
69,Wind,14.76882724471148828,0
70,Wind,2.114299535521400358,0
71,Wind,73.873000381038962224,0
72,Wind,0,0
73,Wind,0,0
74,Wind,96.21385827173608,0
75,Wind,31.156452654844936106,0
76,Wind,77.50026283788341244,0
77,Wind,0,0
78,Wind,382.096500701002287906,0
79,Wind,106.479876949330319736,0
80,Wind,464.9534700981646066,0
81,Wind,0.057728314963041648,0
82,Wind,128.4455007927676668,0
83,Wind,0.007216039370380206,0
84,Wind,0.019242771654347216,0
85,Wind,0,0
86,Wind,0.002405346456793402,0
87,Wind,0,0
88,Wind,632.4858508138250559,0
89,Wind,0.014432078740760412,0
90,Wind,0,0
91,Wind,0,0
92,Wind,46.1826519704333184,0
93,Wind,0.01202673228396701,0
94,Wind,95.2517196890187192,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,0.4810692913586804,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.04810692913586804,0
107,Wind,0,0
108,Wind,50.165905702883192112,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.021648118111140618,0
112,Wind,0,0
113,Wind,0.021648118111140618,0
114,Wind,3.9688216537091133,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.007216039370380206,0
118,Wind,144.328003446974500206,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,437.5325204907198238,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.009621385827173608,0
128,Wind,0,0
129,Wind,0,0
130,Wind,162.8419551249133154,0
131,Wind,0,0
132,Wind,47.633075883879739806,0
133,Wind,7.223255409750586206,0
134,Wind,0,0
135,Wind,0.808196409482583072,0
136,Wind,98.0178681143311315,0
137,Wind,7.355549464874223316,0
138,Wind,0,0
139,Wind,179.7996476453067995,0
140,Wind,43.296236222281236,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.07216039370380206,0
144,Wind,0.9621385827173608,0
145,Wind,41.735166371822318102,0
146,Wind,27.7817515759637931,0
147,Wind,0,0
148,Wind,0.007216039370380206,0
149,Wind,0,0
150,Wind,29.4470082865947801676094,0
151,Wind,24.8873628259113776103906,0
152,Wind,0,0
153,Wind,0.007216039370380206,0
154,Wind,0.007216039370380206,0
155,Wind,0.016837425197553814,0
156,Wind,0,0
157,Wind,0,0
158,Wind,139.0290252026586356,0
159,Wind,0,0
160,Wind,0.014432078740760412,0
161,Wind,0,0
162,Wind,33.674850395107628,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.019242771654347216,0
166,Wind,3.9688216537091133,0
167,Wind,0.004810692913586804,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.004810692913586804,0
171,Wind,0,0
172,Wind,126.71365134387641736,0
173,Wind,45.1002460648762875,0
174,Wind,0,0
175,Wind,1.871359543385266756,0
176,Wind,0.007696317302754601370742,0
177,Wind,0.009840534537505598062818,0
178,Wind,0.004810692913586804,0
179,Wind,0,0
180,Wind,0.103429897642116286,0
181,Wind,0,0
182,Wind,0.009621385827173608,0
183,Wind,0.00411126627088041856644,0
184,Wind,0.007216039370380206,0
185,Wind,0,0
186,Wind,0.014432078740760412,0
187,Wind,0,0
188,Wind,0.028864157481520824,0
189,Wind,1.8040098425950515,0
190,Wind,1.8040098425950515,0
191,Wind,0.01202673228396701,0
192,Wind,0.004810692913586804,0
193,Wind,0.033674850395107628,0
