bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.04069459696469343,0
6,Wind,0,0
7,Wind,0.09495405958428467,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,1.37005143114467881,0
20,Wind,0,0
21,Wind,40.73529156165812343,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,625.78794725740066873,0
28,Wind,0,0
29,Wind,0.01356486565489781,0
30,Wind,0,0
31,Wind,0.04069459696469343,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.02712973130979562,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,71.54110146393104994,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.24879614455232784603477,0
44,Wind,0.07676063116521959396523,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.04069459696469343,0
48,Wind,0,0
49,Wind,0,0
50,Wind,0.74606761101937955,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.04069459696469343,0
56,Wind,0,0
57,Wind,0.16277838785877372,0
58,Wind,0.2712973130979562,0
59,Wind,0.4069459696469343,0
60,Wind,0,0
61,Wind,0.01869295459680668788802,0
62,Wind,0.02200164236788674211198,0
63,Wind,27.2653799663445981,0
64,Wind,0,0
65,Wind,0.04069459696469343,0
66,Wind,0.04069459696469343,0
67,Wind,0.2712973130979562,0
68,Wind,40.69459696469343,0
69,Wind,83.2882751210725534,0
70,Wind,11.92351691065517499,0
71,Wind,416.60415399322154072,0
72,Wind,0,0
73,Wind,0,0
74,Wind,542.5946261959124,0
75,Wind,175.70570482789133293,0
76,Wind,437.0599714008074382,0
77,Wind,0,0
78,Wind,2154.81960387748181193,0
79,Wind,600.48947281101625308,0
80,Wind,2622.088531091746673,0
81,Wind,0.32555677571754744,0
82,Wind,724.363825971543054,0
83,Wind,0.04069459696469343,0
84,Wind,0.10851892523918248,0
85,Wind,0,0
86,Wind,0.01356486565489781,0
87,Wind,0,0
88,Wind,3566.8814239553791395,0
89,Wind,0.08138919392938686,0
90,Wind,0,0
91,Wind,0,0
92,Wind,260.445420574037952,0
93,Wind,0.06782432827448905,0
94,Wind,537.168679933953276,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,2.712973130979562,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.2712973130979562,0
107,Wind,0,0
108,Wind,282.90883809854872536,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.12208379089408029,0
112,Wind,0,0
113,Wind,0.12208379089408029,0
114,Wind,22.3820283305813865,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.04069459696469343,0
118,Wind,813.93263389083329343,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,2467.449062625911639,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.05425946261959124,0
128,Wind,0,0
129,Wind,0,0
130,Wind,918.341404836581737,0
131,Wind,0,0
132,Wind,268.62503456394133143,0
133,Wind,40.73529156165812343,0
134,Wind,0,0
135,Wind,4.55779486004566416,0
136,Wind,552.7682754370857575,0
137,Wind,41.48135917267750298,0
138,Wind,0,0
139,Wind,1013.9737077036112975,0
140,Wind,244.16758178816058,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.4069459696469343,0
144,Wind,5.425946261959124,0
145,Wind,235.36398397813190131,0
146,Wind,156.6741983140697055,0
147,Wind,0,0
148,Wind,0.04069459696469343,0
149,Wind,0,0
150,Wind,166.065354210480586360807,0
151,Wind,140.351396068006043729193,0
152,Wind,0,0
153,Wind,0.04069459696469343,0
154,Wind,0.04069459696469343,0
155,Wind,0.09495405958428467,0
156,Wind,0,0
157,Wind,0,0
158,Wind,784.049234853093418,0
159,Wind,0,0
160,Wind,0.08138919392938686,0
161,Wind,0,0
162,Wind,189.90811916856934,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.10851892523918248,0
166,Wind,22.3820283305813865,0
167,Wind,0.02712973130979562,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.02712973130979562,0
171,Wind,0,0
172,Wind,714.5971227000166308,0
173,Wind,254.3412310293339375,0
174,Wind,0,0
175,Wind,10.55346547951049618,0
176,Wind,0.04340310725487253062051,0
177,Wind,0.05549534396454332457129,0
178,Wind,0.02712973130979562,0
179,Wind,0,0
180,Wind,0.58328922316060583,0
181,Wind,0,0
182,Wind,0.05425946261959124,0
183,Wind,0.0231853396746644348082,0
184,Wind,0.04069459696469343,0
185,Wind,0,0
186,Wind,0.08138919392938686,0
187,Wind,0,0
188,Wind,0.16277838785877372,0
189,Wind,10.1736492411733575,0
190,Wind,10.1736492411733575,0
191,Wind,0.06782432827448905,0
192,Wind,0.02712973130979562,0
193,Wind,0.18990811916856934,0
