bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.069463950492889398,0
6,Wind,0,0
7,Wind,0.162082551150075262,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,2.338619666593943066,0
20,Wind,0,0
21,Wind,69.533414443382287398,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,1068.193476029488865978,0
28,Wind,0,0
29,Wind,0.023154650164296466,0
30,Wind,0,0
31,Wind,0.069463950492889398,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.046309300328592932,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,122.117624966499561684,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.424684463222447135239122,0
44,Wind,0.131027140720668048760878,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.069463950492889398,0
48,Wind,0,0
49,Wind,0,0
50,Wind,1.27350575903630563,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.069463950492889398,0
56,Wind,0,0
57,Wind,0.277855801971557592,0
58,Wind,0.46309300328592932,0
59,Wind,0.69463950492889398,0
60,Wind,0,0
61,Wind,0.031908080421707430599572,0
62,Wind,0.037555870071181967400428,0
63,Wind,46.54084683023589666,0
64,Wind,0,0
65,Wind,0.069463950492889398,0
66,Wind,0.069463950492889398,0
67,Wind,0.46309300328592932,0
68,Wind,69.463950492889398,0
69,Wind,142.16955200878030124,0
70,Wind,20.352937494416593614,0
71,Wind,711.125615845873063792,0
72,Wind,0,0
73,Wind,0,0
74,Wind,926.18600657185864,0
75,Wind,299.922183578132124098,0
76,Wind,746.04282829363213452,0
77,Wind,0,0
78,Wind,3678.185642548986513498,0
79,Wind,1025.010053473075956888,0
80,Wind,4475.7938767585068778,0
81,Wind,0.555711603943115184,0
82,Wind,1236.4583187734312844,0
83,Wind,0.069463950492889398,0
84,Wind,0.185237201314371728,0
85,Wind,0,0
86,Wind,0.023154650164296466,0
87,Wind,0,0
88,Wind,6088.5152607017557347,0
89,Wind,0.138927900985778796,0
90,Wind,0,0
91,Wind,0,0
92,Wind,444.5692831544921472,0
93,Wind,0.11577325082148233,0
94,Wind,916.9241465061400536,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,4.6309300328592932,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.46309300328592932,0
107,Wind,0,0
108,Wind,482.913383826567094896,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.208391851478668194,0
112,Wind,0,0
113,Wind,0.208391851478668194,0
114,Wind,38.2051727710891689,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.069463950492889398,0
118,Wind,1389.348473808280849398,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,4211.8308648855271654,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.092618600657185864,0
128,Wind,0,0
129,Wind,0,0
130,Wind,1567.5698161228707482,0
131,Wind,0,0
132,Wind,458.531537203562916198,0
133,Wind,69.533414443382287398,0
134,Wind,0,0
135,Wind,7.779962455203612576,0
136,Wind,943.5519941950809895,0
137,Wind,70.806920202418593028,0
138,Wind,0,0
139,Wind,1730.8100997811608335,0
140,Wind,416.783702957336388,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.69463950492889398,0
144,Wind,9.2618600657185864,0
145,Wind,401.756335000707981566,0
146,Wind,267.4362093976241823,0
147,Wind,0,0
148,Wind,0.069463950492889398,0
149,Wind,0,0
150,Wind,283.4665140797240408698502,0
151,Wind,239.5738784815688296041498,0
152,Wind,0,0
153,Wind,0.069463950492889398,0
154,Wind,0.069463950492889398,0
155,Wind,0.162082551150075262,0
156,Wind,0,0
157,Wind,0,0
158,Wind,1338.3387794963357348,0
159,Wind,0,0
160,Wind,0.138927900985778796,0
161,Wind,0,0
162,Wind,324.165102300150524,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.185237201314371728,0
166,Wind,38.2051727710891689,0
167,Wind,0.046309300328592932,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.046309300328592932,0
171,Wind,0,0
172,Wind,1219.78697065513782888,0
173,Wind,434.1496905805587375,0
174,Wind,0,0
175,Wind,18.014317827822650548,0
176,Wind,0.074087262645844637662686,0
177,Wind,0.094728197679004750720794,0
178,Wind,0.046309300328592932,0
179,Wind,0,0
180,Wind,0.995649957064748038,0
181,Wind,0,0
182,Wind,0.092618600657185864,0
183,Wind,0.03957639115381880561652,0
184,Wind,0.069463950492889398,0
185,Wind,0,0
186,Wind,0.138927900985778796,0
187,Wind,0,0
188,Wind,0.277855801971557592,0
189,Wind,17.3659876232223495,0
190,Wind,17.3659876232223495,0
191,Wind,0.11577325082148233,0
192,Wind,0.046309300328592932,0
193,Wind,0.324165102300150524,0
