bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.0055004524457900664,0
6,Wind,0,0
7,Wind,0.0128343890401768216,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,0.1851818990082655688,0
20,Wind,0,0
21,Wind,5.5059528982358564664,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,84.5841242272110444104,0
28,Wind,0,0
29,Wind,0.0018334841485966888,0
30,Wind,0,0
31,Wind,0.0055004524457900664,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.0036669682971933776,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,9.6697953996989367312,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.0336283306354721147622696,0
44,Wind,0.0103752889308484164377304,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.0055004524457900664,0
48,Wind,0,0
49,Wind,0,0
50,Wind,0.100841628172817884,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.0055004524457900664,0
56,Wind,0,0
57,Wind,0.0220018097831602656,0
58,Wind,0.036669682971933776,0
59,Wind,0.055004524457900664,0
60,Wind,0,0
61,Wind,0.0025266181631004782273296,0
62,Wind,0.0029738342826895881726704,0
63,Wind,3.685303138679344488,0
64,Wind,0,0
65,Wind,0.0055004524457900664,0
66,Wind,0.0055004524457900664,0
67,Wind,0.036669682971933776,0
68,Wind,5.5004524457900664,0
69,Wind,11.257592672383669232,0
70,Wind,1.6116325666164894552,0
71,Wind,56.3099651717015064256,0
72,Wind,0,0
73,Wind,0,0
74,Wind,73.339365943867552,0
75,Wind,23.7491201767729100264,0
76,Wind,59.074859267785313136,0
77,Wind,0,0
78,Wind,291.2544574570298059464,0
79,Wind,81.1646762900782197984,0
80,Wind,354.41248592373994504,0
81,Wind,0.0440036195663205312,0
82,Wind,97.90805353506318192,0
83,Wind,0.0055004524457900664,0
84,Wind,0.0146678731887735104,0
85,Wind,0,0
86,Wind,0.0018334841485966888,0
87,Wind,0,0
88,Wind,482.11465687349931996,0
89,Wind,0.0110009048915801328,0
90,Wind,0,0
91,Wind,0,0
92,Wind,35.20289565305642496,0
93,Wind,0.009167420742983444,0
94,Wind,72.60597228442887648,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,0.36669682971933776,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.036669682971933776,0
107,Wind,0,0
108,Wind,38.2391454031325416128,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.0165013573373701992,0
112,Wind,0,0
113,Wind,0.0165013573373701992,0
114,Wind,3.02524884518453652,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.0055004524457900664,0
118,Wind,110.0145493682471180664,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,333.51076662973769272,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.0073339365943867552,0
128,Wind,0,0
129,Wind,0,0
130,Wind,124.12687685999583176,0
131,Wind,0,0
132,Wind,36.3084865946602283064,0
133,Wind,5.5059528982358564664,0
134,Wind,0,0
135,Wind,0.6160506739284874368,0
136,Wind,74.7144790553150686,0
137,Wind,5.6067945264086743504,0
138,Wind,0,0
139,Wind,137.0529401076024878,0
140,Wind,33.0027146747403984,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.055004524457900664,0
144,Wind,0.73339365943867552,0
145,Wind,31.8127834623011473688,0
146,Wind,21.17674191629175564,0
147,Wind,0,0
148,Wind,0.0055004524457900664,0
149,Wind,0,0
150,Wind,22.44608994458222766756536,0
151,Wind,18.97048348806837563563464,0
152,Wind,0,0
153,Wind,0.0055004524457900664,0
154,Wind,0.0055004524457900664,0
155,Wind,0.0128343890401768216,0
156,Wind,0,0
157,Wind,0,0
158,Wind,105.97538378888861264,0
159,Wind,0,0
160,Wind,0.0110009048915801328,0
161,Wind,0,0
162,Wind,25.6687780803536432,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.0146678731887735104,0
166,Wind,3.02524884518453652,0
167,Wind,0.0036669682971933776,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.0036669682971933776,0
171,Wind,0,0
172,Wind,96.587944948073565984,0
173,Wind,34.377827786187915,0
174,Wind,0,0
175,Wind,1.4264506676082238864,0
176,Wind,0.0058665460592245158493848,0
177,Wind,0.0075009835016812509198792,0
178,Wind,0.0036669682971933776,0
179,Wind,0,0
180,Wind,0.0788398183896576184,0
181,Wind,0,0
182,Wind,0.0073339365943867552,0
183,Wind,0.003133827776464432430736,0
184,Wind,0.0055004524457900664,0
185,Wind,0,0
186,Wind,0.0110009048915801328,0
187,Wind,0,0
188,Wind,0.0220018097831602656,0
189,Wind,1.3751131114475166,0
190,Wind,1.3751131114475166,0
191,Wind,0.009167420742983444,0
192,Wind,0.0036669682971933776,0
193,Wind,0.0256687780803536432,0
