hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.19774559888678295,0.04658902
2,1,0.0,0.018182054203134016,0.04769828
3,1,0.0,0.0,0.04769828
4,1,0.0,0.07370619974396239,0.04769828
5,1,0.0,0.0,0.04714365
6,1,0.0,0.0,0.04658902
7,1,0.0,0.0,0.04547976
8,1,0.0,0.0,0.05712701
9,1,0.0,0.0,0.25956739
10,1,0.10161766648072511,0.6855398756894754,0.28508042
11,1,0.2010324945321864,0.0849389960308031,0.25457571
12,1,0.3781776492251164,0.12064101654249244,0.2401553
13,1,0.5139575624198467,0.036731198625784584,0.09650582
14,1,0.47775288378997116,0.0,0.1974487
15,1,0.38876583458471403,0.052112408928674615,0.21131448
16,1,0.25450592119017684,0.05980585676006834,0.25124792
17,1,0.0,0.0,0.25790349
18,1,0.0,0.0,0.23405435
19,1,0.0,0.022167779006831978,0.20854132
20,1,0.0,0.08597901026634966,0.18801997
21,1,0.0,0.0,0.09650582
22,1,0.0,0.0,0.08596783
23,1,0.0,0.04406992750898889,0.06877427
24,1,0.0,0.01199214029123269,0.05102607
1,2,0.0,0.0,0.04658902
2,2,0.0,0.0,0.04769828
3,2,0.0,0.0,0.04769828
4,2,0.0,0.0,0.04769828
5,2,0.0,0.0,0.04714365
6,2,0.0,0.0,0.04658902
7,2,0.0,0.0,0.04547976
8,2,0.0,0.0,0.05712701
9,2,0.0,0.0,0.25956739
10,2,0.1139093368280322,0.44343918858982534,0.28508042
11,2,0.1953152256740022,0.0,0.25457571
12,2,0.3754749065560643,0.0,0.2401553
13,2,0.4932385364366885,0.0,0.09650582
14,2,0.4680242241620978,0.0017114872298410611,0.1974487
15,2,0.38348345620750746,0.0,0.21131448
16,2,0.2505008927728674,0.047904999842438165,0.25124792
17,2,0.0,0.14956575561159785,0.25790349
18,2,0.0,0.07210160892299382,0.23405435
19,2,0.0,0.0,0.20854132
20,2,0.0,0.0,0.18801997
21,2,0.0,0.0,0.09650582
22,2,0.0,0.0,0.08596783
23,2,0.0,0.0,0.06877427
24,2,0.0,0.0,0.05102607
1,3,0.0,0.0,0.04658902
2,3,0.0,0.019116703343109675,0.04769828
3,3,0.0,0.0,0.04769828
4,3,0.0,0.0,0.04769828
5,3,0.0,0.0,0.04714365
6,3,0.0,0.0,0.04658902
7,3,0.0,0.0,0.04547976
