bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.0109079240912038341,0
6,Wind,0,0
7,Wind,0.0254518228794756129,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,0.3672334444038624147,0
20,Wind,0,0
21,Wind,10.9188320152950379341,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,167.7384206998354928451,0
28,Wind,0,0
29,Wind,0.0036359746970679447,0
30,Wind,0,0
31,Wind,0.0109079240912038341,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.0072719493941358894,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,19.1761305523363403478,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.0666882009254324374866999,0
44,Wind,0.0205751918041982353133001,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.0109079240912038341,0
48,Wind,0,0
49,Wind,0,0
50,Wind,0.1999786083387369585,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.0109079240912038341,0
56,Wind,0,0
57,Wind,0.0436316963648153364,0
58,Wind,0.072719493941358894,0
59,Wind,0.109079240912038341,0
60,Wind,0,0
61,Wind,0.0050105258434969046502774,0
62,Wind,0.0058973982477069294497226,0
63,Wind,7.308309141106568847,0
64,Wind,0,0
65,Wind,0.0109079240912038341,0
66,Wind,0.0109079240912038341,0
67,Wind,0.072719493941358894,0
68,Wind,10.9079240912038341,0
69,Wind,22.324884639997180458,0
70,Wind,3.1960217587227233913,0
71,Wind,111.6680548963507176264,0
72,Wind,0,0
73,Wind,0,0
74,Wind,145.438987882717788,0
75,Wind,47.0967802511210876991,0
76,Wind,117.151104739529178234,0
77,Wind,0,0
78,Wind,577.5854885533342194291,0
79,Wind,160.9573278898037759796,0
80,Wind,702.83390894323371051,0
81,Wind,0.0872633927296306728,0
82,Wind,194.16104882342824698,0
83,Wind,0.0109079240912038341,0
84,Wind,0.0290877975765435576,0
85,Wind,0,0
86,Wind,0.0036359746970679447,0
87,Wind,0,0
88,Wind,956.079546594016058865,0
89,Wind,0.0218158481824076682,0
90,Wind,0,0
91,Wind,0,0
92,Wind,69.81071418370453824,0
93,Wind,0.0181798734853397235,0
94,Wind,143.98459800389061012,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,0.72719493941358894,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.072719493941358894,0
107,Wind,0,0
108,Wind,75.8318882820490546632,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.0327237722736115023,0
112,Wind,0,0
113,Wind,0.0327237722736115023,0
114,Wind,5.999358250162108755,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.0109079240912038341,0
118,Wind,218.1693897481678858341,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,661.38379739665914093,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.0145438987882717788,0
128,Wind,0,0
129,Wind,0,0
130,Wind,246.15548699149985619,0
131,Wind,0,0
132,Wind,72.0032069260365088941,0
133,Wind,10.9188320152950379341,0
134,Wind,0,0
135,Wind,1.2216874982148294192,0
136,Wind,148.165968905518746525,0
137,Wind,11.1188106236337748926,0
138,Wind,0,0
139,Wind,271.789108605828866325,0
140,Wind,65.4475445472230046,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.109079240912038341,0
144,Wind,1.45438987882717788,0
145,Wind,63.0877969688259084897,0
146,Wind,41.995507751134761285,0
147,Wind,0,0
148,Wind,0.0109079240912038341,0
149,Wind,0,0
150,Wind,44.51274648274294629959709,0
151,Wind,37.62028594932485652870291,0
152,Wind,0,0
153,Wind,0.0109079240912038341,0
154,Wind,0.0109079240912038341,0
155,Wind,0.0254518228794756129,0
156,Wind,0,0
157,Wind,0,0
158,Wind,210.15933749052720366,0
159,Wind,0,0
160,Wind,0.0218158481824076682,0
161,Wind,0,0
162,Wind,50.9036457589512258,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.0290877975765435576,0
166,Wind,5.999358250162108755,0
167,Wind,0.0072719493941358894,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.0072719493941358894,0
171,Wind,0,0
172,Wind,191.543147041539326796,0
173,Wind,68.174525570023963125,0
174,Wind,0,0
175,Wind,2.8287883143188609766,0
176,Wind,0.0116339227949420876861937,0
177,Wind,0.0148751688069469421736723,0
178,Wind,0.0072719493941358894,0
179,Wind,0,0
180,Wind,0.1563469119739216221,0
181,Wind,0,0
182,Wind,0.0145438987882717788,0
183,Wind,0.006214680671722472440134,0
184,Wind,0.0109079240912038341,0
185,Wind,0,0
186,Wind,0.0218158481824076682,0
187,Wind,0,0
188,Wind,0.0436316963648153364,0
189,Wind,2.726981022800958525,0
190,Wind,2.726981022800958525,0
191,Wind,0.0181798734853397235,0
192,Wind,0.0072719493941358894,0
193,Wind,0.0509036457589512258,0
