hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.0,0.04472667
2,1,0.0,0.0,0.04362231
3,1,0.0,0.0,0.04307013
4,1,0.0,0.0,0.04362231
5,1,0.0,0.0,0.04472667
6,1,0.0,0.0,0.04638321
7,1,0.0,0.0,0.04748758
8,1,0.0,0.0,0.07785754
9,1,0.13382147989867738,0.0,0.27664274
10,1,0.33479567530228405,0.0,0.29596908
11,1,0.4950025185532048,0.0,0.31198233
12,1,0.5976475737158002,0.0,0.29983435
13,1,0.6365416562572184,0.008674899214094714,0.19050248
14,1,0.6113787076713698,0.0,0.16896742
15,1,0.5237217091156923,0.0,0.18166759
16,1,0.3820506559981357,0.0,0.18884594
17,1,0.20107321434459152,0.13623740899440692,0.19657648
18,1,0.0,0.0,0.19160685
19,1,0.0,0.0,0.1783545
20,1,0.0,0.0,0.15240199
21,1,0.0,0.0,0.08724462
22,1,0.0,0.004983772962256933,0.06294865
23,1,0.0,0.0,0.04693539
24,1,0.0,0.0,0.04638321
1,2,0.0,0.0,0.04472667
2,2,0.0,0.0,0.04362231
3,2,0.0,0.0,0.04307013
4,2,0.0,0.0,0.04362231
5,2,0.0,0.0,0.04472667
6,2,0.0,0.0,0.04638321
7,2,0.0,0.0,0.04748758
8,2,0.0,0.0,0.07785754
9,2,0.12125872960863487,0.0,0.27664274
10,2,0.3109444751429817,0.0,0.29596908
11,2,0.46749504172870326,0.0,0.31198233
12,2,0.5704998244711466,0.0,0.29983435
13,2,0.6122523016862312,0.0,0.19050248
14,2,0.5924978995567939,0.030751232727618077,0.16896742
15,2,0.5109684839349685,0.0,0.18166759
16,2,0.37496295246453576,0.02460829722818677,0.18884594
17,2,0.20141922853301986,0.11069378600859003,0.19657648
18,2,0.0,0.1190510480477132,0.19160685
19,2,0.0,0.18952595068271186,0.1783545
20,2,0.0,0.30416862152889357,0.15240199
21,2,0.0,0.05266984451150387,0.08724462
22,2,0.0,0.0,0.06294865
23,2,0.0,0.0,0.04693539
24,2,0.0,0.0,0.04638321
1,3,0.0,0.0,0.04472667
2,3,0.0,0.1024140998643714,0.04362231
3,3,0.0,0.042941119972951663,0.04307013
4,3,0.0,0.0,0.04362231
5,3,0.0,0.03891192187900772,0.04472667
6,3,0.0,0.0,0.04638321
7,3,0.0,0.0,0.04748758
8,3,0.0,0.0,0.07785754
9,3,0.1819301662377967,0.0,0.27664274
10,3,0.4053467721083642,0.0,0.29596908
11,3,0.5670688625421234,0.0,0.31198233
12,3,0.6607871606790987,0.0,0.29983435
13,3,0.6844048632416126,0.0,0.19050248
14,3,0.6421559490164684,0.06456579395201016,0.16896742
15,3,0.5388545817047363,0.06867268619065071,0.18166759
16,3,0.37988386222854215,0.24324202383265173,0.18884594
17,3,0.18760035210960826,0.26707652966863094,0.19657648
18,3,0.0,0.07835990956100035,0.19160685
19,3,0.0,0.36888695067214544,0.1783545
20,3,0.0,0.5531637798219472,0.15240199
21,3,0.0,0.5051681418224565,0.08724462
22,3,0.0,0.16098783237484565,0.06294865
23,3,0.0,0.17694453322460515,0.04693539
24,3,0.0,0.11971402369196721,0.04638321
1,4,0.0,0.019391035781993353,0.04472667
2,4,0.0,0.032785861878608026,0.04362231
3,4,0.0,0.0,0.04307013
4,4,0.0,0.0046056386431663114,0.04362231
5,4,0.0,0.11769688536450636,0.04472667
6,4,0.0,0.0,0.04638321
7,4,0.0,0.0,0.04748758
8,4,0.0,0.0,0.07785754
9,4,0.12396223475580262,0.0,0.27664274
10,4,0.314433745028132,0.0,0.29596908
