hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.24548755668650388,0.52079867
2,1,0.0,0.23686663858252258,0.51858014
3,1,0.0,0.14630576321770375,0.51636162
4,1,0.0,0.12586710985271568,0.51525236
5,1,0.0,0.11703331342371988,0.51580699
6,1,0.0,0.05683437606680209,0.51580699
7,1,0.0,0.0,0.51580699
8,1,0.0,0.0933244873283863,0.52079867
9,1,0.0,0.14379631756502737,0.52190793
10,1,0.22112817649343025,0.06761012660350095,0.51913478
11,1,0.3995024547426268,0.17547148883148514,0.54242928
12,1,0.4137575818034404,0.0,0.55740433
13,1,0.2503758656710495,0.0,0.53688297
14,1,0.26531476799620896,0.0,0.53466445
15,1,0.11597492449724389,0.01702581004930147,0.5302274
16,1,0.0,0.0,0.5036051
17,1,0.0,0.0,0.45257903
18,1,0.0,0.12478784388963474,0.44425957
19,1,0.0,0.0,0.44703272
20,1,0.0,0.15678334167697913,0.44925125
21,1,0.0,0.06559224981505112,0.45257903
22,1,0.0,0.0,0.45479756
23,1,0.0,0.0,0.45257903
24,1,0.0,0.08517188339784207,0.45091514
1,2,0.0,0.06924890302213871,0.52079867
2,2,0.0,0.1756509206170476,0.51858014
3,2,0.0,0.06375737199840233,0.51636162
4,2,0.0,0.0,0.51525236
5,2,0.0,0.0,0.51580699
6,2,0.0,0.0067119862346762425,0.51580699
7,2,0.0,0.1525928345839105,0.51580699
8,2,0.0,0.0,0.52079867
9,2,0.0,0.07464833549977028,0.52190793
10,2,0.22982512372678146,0.0,0.51913478
11,2,0.34902324547715785,0.0,0.54242928
12,2,0.2855023584380357,0.0,0.55740433
13,2,0.19488027783352257,0.0,0.53688297
14,2,0.25666441692914627,0.0,0.53466445
15,2,0.0,0.0,0.5302274
16,2,0.0,0.09870441668729131,0.5036051
17,2,0.0,0.0,0.45257903
18,2,0.0,0.11906224203640439,0.44425957
19,2,0.0,0.08349159619987243,0.44703272
20,2,0.0,0.20980461562872577,0.44925125
21,2,0.0,0.18322252497464736,0.45257903
22,2,0.0,0.0,0.45479756
23,2,0.0,0.0,0.45257903
24,2,0.0,0.007475138587977765,0.45091514
1,3,0.0,0.0,0.52079867
2,3,0.0,0.0,0.51858014
3,3,0.0,0.0561338247445309,0.51636162
4,3,0.0,0.0,0.51525236
5,3,0.0,0.06785148286989717,0.51580699
6,3,0.0,0.0,0.51580699
