hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.0,0.04936217
2,1,0.0,0.0,0.04880754
3,1,0.0,0.0,0.05047144
4,1,0.0,0.0,0.04936217
5,1,0.0,0.0,0.05934554
6,1,0.0,0.0,0.145868
7,1,0.0,0.0,0.15640599
8,1,0.0,0.08208406460503422,0.20410427
9,1,0.11535900201112333,0.006112249262335769,0.32501387
10,1,0.28754113239311646,0.0,0.23516362
11,1,0.44960787254156903,0.0,0.2296173
12,1,0.51922861748988,0.0,0.21242374
13,1,0.5298137658034447,0.0,0.1103716
14,1,0.48356083052607995,0.0,0.10648918
15,1,0.3813777539130483,0.051146157779146904,0.16916251
16,1,0.2352769962149282,0.0609466151273496,0.25956739
17,1,0.0,0.07218071196222356,0.2473655
18,1,0.0,0.0,0.23571825
19,1,0.0,0.0,0.22018857
20,1,0.0,0.07990491529003624,0.16638935
21,1,0.0,0.0,0.13422074
22,1,0.0,0.3371071624260696,0.1192457
23,1,0.0,0.0,0.06378258
24,1,0.0,0.0,0.05546312
1,2,0.0,0.0,0.04936217
2,2,0.0,0.0,0.04880754
3,2,0.0,0.3319186226317355,0.05047144
4,2,0.0,0.3593337142238523,0.04936217
5,2,0.0,0.09829043999022966,0.05934554
6,2,0.0,0.1551119307672511,0.145868
7,2,0.0,0.12551461909228276,0.15640599
8,2,0.0,0.10728138990819405,0.20410427
9,2,0.11439576732958397,0.09563931848000096,0.32501387
10,2,0.27866050024186045,0.0,0.23516362
11,2,0.42499083204697924,0.0,0.2296173
12,2,0.4951570173655671,0.0,0.21242374
13,2,0.5092949304814819,0.03187546184335754,0.1103716
14,2,0.4672511634071778,0.00717014651614638,0.10648918
15,2,0.3713101020945672,0.10193854124300832,0.16916251
16,2,0.231613273308885,0.005490070554059826,0.25956739
17,2,0.0,0.058991801600577015,0.2473655
18,2,0.0,0.0,0.23571825
19,2,0.0,0.0,0.22018857
20,2,0.0,0.0,0.16638935
21,2,0.0,0.0,0.13422074
22,2,0.0,0.0,0.1192457
23,2,0.0,0.028653860080564093,0.06378258
24,2,0.0,0.0,0.05546312
1,3,0.0,0.0,0.04936217
2,3,0.0,0.0,0.04880754
3,3,0.0,0.18576124387055198,0.05047144
4,3,0.0,0.0,0.04936217
5,3,0.0,0.0,0.05934554
6,3,0.0,0.0,0.145868
7,3,0.0,0.0,0.15640599
8,3,0.0,0.0,0.20410427
9,3,0.14269361334143152,0.06111142469744468,0.32501387
10,3,0.3234450585691522,0.17644577136489728,0.23516362
11,3,0.5069801148720517,0.033530958488698415,0.2296173
12,3,0.571811674723099,0.0,0.21242374
13,3,0.5679808645400076,0.0,0.1103716
14,3,0.5046479935739913,0.011251833454890867,0.10648918
15,3,0.3867845609602929,0.0,0.16916251
16,3,0.22749713445559405,0.08228767137575924,0.25956739
17,3,0.0,0.04340584519450773,0.2473655
18,3,0.0,0.0,0.23571825
19,3,0.0,0.020580256040963286,0.22018857
20,3,0.0,0.0,0.16638935
21,3,0.0,0.0,0.13422074
22,3,0.0,0.09531384922017139,0.1192457
23,3,0.0,0.3866543937879088,0.06378258
24,3,0.0,0.0,0.05546312
1,4,0.0,0.0,0.04936217
2,4,0.0,0.0,0.04880754
3,4,0.0,0.13145945398287,0.05047144
4,4,0.0,0.0,0.04936217
5,4,0.0,0.0,0.05934554
6,4,0.0,0.0,0.145868
7,4,0.0,0.0,0.15640599
8,4,0.0,0.0,0.20410427
9,4,0.11578390334811925,0.0,0.32501387
10,4,0.27022098857393145,0.0,0.23516362
11,4,0.4279471398580305,0.0,0.2296173
12,4,0.49793142960269465,0.0,0.21242374
13,4,0.511865780788273,0.0,0.1103716
14,4,0.46992238241508905,0.0,0.10648918
15,4,0.3722467371774167,0.0,0.16916251
16,4,0.23380993612654163,0.039054181935634744,0.25956739
17,4,0.0,0.0,0.2473655
18,4,0.0,0.0,0.23571825
19,4,0.0,0.0,0.22018857
20,4,0.0,0.0,0.16638935
21,4,0.0,0.0,0.13422074
22,4,0.0,0.0,0.1192457
23,4,0.0,0.25887183738096253,0.06378258
24,4,0.0,0.0,0.05546312
1,5,0.0,0.0,0.04936217
2,5,0.0,0.17955709452901597,0.04880754
3,5,0.0,0.09962505881449621,0.05047144
4,5,0.0,0.0,0.04936217
5,5,0.0,0.0,0.05934554
6,5,0.0,0.0,0.145868
7,5,0.0,0.0,0.15640599
8,5,0.0,0.0,0.20410427
9,5,0.0,0.09463903953443427,0.32501387
10,5,0.11313464512796388,0.0,0.23516362
11,5,0.260835081551412,0.0,0.2296173
12,5,0.4919886981706372,0.0279843584851957,0.21242374
13,5,0.532484619527066,0.0,0.1103716
14,5,0.4745901201616345,0.0,0.10648918
15,5,0.3639140192223081,0.0694903442570266,0.16916251
16,5,0.2142623587356561,0.07285592693230948,0.25956739
17,5,0.0,0.12982839909616822,0.2473655
18,5,0.0,0.11885347659607963,0.23571825
19,5,0.0,0.0,0.22018857
20,5,0.0,0.0,0.16638935
21,5,0.0,0.011947495936142392,0.13422074
22,5,0.0,0.20974954086325534,0.1192457
23,5,0.0,0.009520941880452551,0.06378258
24,5,0.0,0.0026211525120866737,0.05546312
1,6,0.0,0.12994053288697135,0.04936217
2,6,0.0,0.04925007255158324,0.04880754
3,6,0.0,0.0,0.05047144
4,6,0.0,0.05467029929125632,0.04936217
5,6,0.0,0.07291258183995437,0.05934554
6,6,0.0,0.11129299363182231,0.145868
7,6,0.0,0.03145938676796944,0.15640599
8,6,0.0,0.0,0.20410427
9,6,0.11501084568156002,0.0,0.32501387
10,6,0.28902385895261845,0.0,0.23516362
11,6,0.42983095227695933,0.0,0.2296173
12,6,0.49739926833428116,0.0,0.21242374
13,6,0.5086945864469984,0.0,0.1103716
14,6,0.4638818358967734,0.0,0.10648918
15,6,0.3664042231623881,0.040342872876772594,0.16916251
16,6,0.22871836295922512,0.023941672958333965,0.25956739
17,6,0.0,0.12566095415093964,0.2473655
18,6,0.0,0.0,0.23571825
19,6,0.0,0.0,0.22018857
20,6,0.0,0.08771538000297399,0.16638935
