hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.0,0.04547976
2,1,0.0,0.0,0.04547976
3,1,0.0,0.012395360464451699,0.04658902
4,1,0.0,0.0,0.04714365
5,1,0.0,0.0,0.04714365
6,1,0.0,0.0,0.04769828
7,1,0.0,0.0,0.09206877
8,1,0.0,0.22550923817190507,0.12035496
9,1,0.19093385176898797,0.0,0.23294509
10,1,0.351387728739604,0.0,0.28064337
11,1,0.4754159880193848,0.0,0.29506378
12,1,0.542646020471799,0.0,0.27953411
13,1,0.5498350799200865,0.0,0.13422074
14,1,0.49995726834409937,0.0,0.26899612
15,1,0.39508204051515955,0.0,0.26067665
16,1,0.24626498004813643,0.0252037081212233,0.24292845
17,1,0.0,0.0,0.24181919
18,1,0.0,0.04321874439086728,0.27287854
19,1,0.0,0.0,0.2723239
20,1,0.0,0.0,0.21131448
21,1,0.0,0.0,0.15640599
22,1,0.0,0.0,0.07487521
23,1,0.0,0.34719453622308033,0.04547976
24,1,0.0,0.17538916732664078,0.04492512
1,2,0.0,0.0,0.04547976
2,2,0.0,0.3794291907090668,0.04547976
3,2,0.0,0.0,0.04658902
4,2,0.0,0.04516726188180496,0.04714365
5,2,0.0,0.0,0.04714365
6,2,0.0,0.0,0.04769828
7,2,0.0,0.15878801800569134,0.09206877
8,2,0.0,0.036076981296869405,0.12035496
9,2,0.17393848017486774,0.0,0.23294509
10,2,0.32813816662116385,0.0,0.28064337
11,2,0.44947778562029833,0.0,0.29506378
12,2,0.5169840337402394,0.0,0.27953411
13,2,0.5276979334748023,0.011027034371301394,0.13422074
14,2,0.48343028411204386,0.024757004991773433,0.26899612
15,2,0.38511913305653145,0.06714109118185718,0.26067665
16,2,0.24419033314576802,0.058148092711543996,0.24292845
17,2,0.0,0.0,0.24181919
18,2,0.0,0.0,0.27287854
19,2,0.0,0.014268160129759158,0.2723239
20,2,0.0,0.0,0.21131448
21,2,0.0,0.11752697605645447,0.15640599
22,2,0.0,0.0,0.07487521
23,2,0.0,0.0,0.04547976
24,2,0.0,0.08720394051524578,0.04492512
1,3,0.0,0.11460337680014149,0.04547976
2,3,0.0,0.0,0.04547976
3,3,0.0,0.0,0.04658902
4,3,0.0,0.0,0.04714365
5,3,0.0,0.0,0.04714365
6,3,0.0,0.0821468741346713,0.04769828
7,3,0.0,0.0,0.09206877
8,3,0.0,0.0,0.12035496
9,3,0.2444211552328107,0.0,0.23294509
10,3,0.4169253344372296,0.0,0.28064337
11,3,0.5393155656577533,0.0,0.29506378
12,3,0.5960011962698368,0.0,0.27953411
13,3,0.5879035795987485,0.0,0.13422074
14,3,0.5218302341638652,0.011650311181574108,0.26899612
15,3,0.40077057526639914,0.03932817011676568,0.26067665
16,3,0.2401830934930318,0.04980313235353715,0.24292845
17,3,0.0,0.0,0.24181919
18,3,0.0,0.13735591116570142,0.27287854
19,3,0.0,0.0,0.2723239
20,3,0.0,0.0,0.21131448
21,3,0.0,0.0,0.15640599
22,3,0.0,0.09512941951517843,0.07487521
23,3,0.0,0.15404441000142693,0.04547976
24,3,0.0,0.20433638716176802,0.04492512
1,4,0.0,0.0409865309982222,0.04547976
2,4,0.0,0.0,0.04547976
3,4,0.0,0.0,0.04658902
4,4,0.0,0.0,0.04714365
5,4,0.0,0.0,0.04714365
6,4,0.0,0.0,0.04769828
7,4,0.0,0.0,0.09206877
8,4,0.0,0.0,0.12035496
9,4,0.17731574670084047,0.0,0.23294509
10,4,0.33290261529287035,0.0,0.28064337
11,4,0.4539273550059561,0.0,0.29506378
12,4,0.519993476782231,0.0,0.27953411
13,4,0.5303646138896669,0.0,0.13422074
14,4,0.4865537221596531,0.025896139971973774,0.26899612
15,4,0.3884028411520156,0.08345111336307434,0.26067665
16,4,0.24775297804222574,0.13191661710892896,0.24292845
17,4,0.0,0.12175548070730682,0.24181919
18,4,0.0,0.0,0.27287854
19,4,0.0,0.0,0.2723239
20,4,0.0,0.0,0.21131448
21,4,0.0,0.0,0.15640599
22,4,0.0,0.0,0.07487521
23,4,0.0,0.0,0.04547976
24,4,0.0,0.0,0.04492512
1,5,0.0,0.19063090634159097,0.04547976
2,5,0.0,0.0,0.04547976
3,5,0.0,0.0,0.04658902
4,5,0.0,0.0,0.04714365
5,5,0.0,0.0,0.04714365
6,5,0.0,0.0,0.04769828
7,5,0.0,0.0,0.09206877
8,5,0.0,0.0,0.12035496
9,5,0.12110766983043623,0.0,0.23294509
10,5,0.23229304131086106,0.0,0.28064337
11,5,0.41786710458706156,0.0,0.29506378
12,5,0.5548285576579521,0.0,0.27953411
13,5,0.5575217656625852,0.09305439660497436,0.13422074
14,5,0.49734476038912784,0.0,0.26899612
15,5,0.3822618545717442,0.05346337850804173,0.26067665
16,5,0.229037275402885,0.22468740447097246,0.24292845
17,5,0.0,0.0,0.24181919
18,5,0.0,0.0,0.27287854
19,5,0.0,0.0,0.2723239
20,5,0.0,0.24918362161583543,0.21131448
21,5,0.0,0.20957451117486037,0.15640599
22,5,0.0,0.11633383939810439,0.07487521
23,5,0.0,0.0,0.04547976
24,5,0.0,0.011220092764249168,0.04492512
1,6,0.0,0.0,0.04547976
2,6,0.0,0.0,0.04547976
3,6,0.0,0.0,0.04658902
4,6,0.0,0.0,0.04714365
5,6,0.0,0.0,0.04714365
6,6,0.0,0.09267284953589763,0.04769828
7,6,0.0,0.0,0.09206877
8,6,0.0,0.11244633802360153,0.12035496
9,6,0.17314763985146972,0.0,0.23294509
10,6,0.3320602028639719,0.0,0.28064337
11,6,0.45314971700956796,0.0,0.29506378
12,6,0.5191382144271616,0.0,0.27953411
13,6,0.5282680111711008,0.0,0.13422074
14,6,0.48353014634945884,0.04586098035018391,0.26899612
15,6,0.38468861085750683,0.07858730662260345,0.26067665
16,6,0.24444821592073804,0.0026025587907443555,0.24292845
17,6,0.0,0.0,0.24181919
18,6,0.0,0.06336574748166023,0.27287854
19,6,0.0,0.08724189340321138,0.2723239
20,6,0.0,0.0,0.21131448
21,6,0.0,0.0,0.15640599
22,6,0.0,0.10700009927680398,0.07487521
23,6,0.0,0.22654511064737362,0.04547976
24,6,0.0,0.22452906953521867,0.04492512
1,7,0.0,0.40571991066693514,0.04547976
2,7,0.0,0.0,0.04547976
3,7,0.0,0.0,0.04658902
4,7,0.0,0.19999114287092537,0.04714365
5,7,0.0,0.0,0.04714365
6,7,0.0,0.0,0.04769828
7,7,0.0,0.010189813045317549,0.09206877
