hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.0,0.04693539
2,1,0.0,0.0,0.04803976
3,1,0.0,0.0,0.04803976
4,1,0.0,0.1323045745476023,0.04803976
5,1,0.0,0.061587821655824895,0.04859194
6,1,0.0,0.0,0.04859194
7,1,0.0,0.0,0.04693539
8,1,0.0,0.0,0.05521811
9,1,0.0,0.0,0.30535616
10,1,0.18313595262171625,0.35086763001100907,0.31695196
11,1,0.3544811854921295,0.10047074771826639,0.29431253
12,1,0.4177608135301985,0.0,0.2661513
13,1,0.3418746578012597,0.0,0.10712314
14,1,0.24149645791477306,0.19673071438669631,0.1783545
15,1,0.17718254628585894,0.0,0.18387631
16,1,0.0,0.029876470840701677,0.23025953
17,1,0.0,0.0,0.23633352
18,1,0.0,0.05187154410219266,0.23136389
19,1,0.0,0.0,0.20541137
20,1,0.0,0.24454718787363977,0.17504141
21,1,0.0,0.0,0.10436223
22,1,0.0,0.22520995617740733,0.05411375
23,1,0.0,0.23313347857787023,0.04859194
24,1,0.0,0.19093995539501532,0.04693539
1,2,0.0,0.0,0.04693539
2,2,0.0,0.06029719499572766,0.04803976
3,2,0.0,0.0,0.04803976
4,2,0.0,0.06596175045393461,0.04803976
5,2,0.0,0.005100696639733038,0.04859194
6,2,0.0,0.0648541304815819,0.04859194
7,2,0.0,0.0,0.04693539
8,2,0.0,0.0,0.05521811
9,2,0.0,0.0,0.30535616
10,2,0.20386381377270124,0.0,0.31695196
11,2,0.33893914254119084,0.08564601249428462,0.29431253
12,2,0.39818929934939407,0.0,0.2661513
13,2,0.3264504234142952,0.10588603148102127,0.10712314
14,2,0.22836198230940277,0.0,0.1783545
15,2,0.16632843999448474,0.0,0.18387631
16,2,0.0,0.06065778589571847,0.23025953
17,2,0.0,0.2762330154229761,0.23633352
18,2,0.0,0.0,0.23136389
19,2,0.0,0.0,0.20541137
20,2,0.0,0.0,0.17504141
21,2,0.0,0.0,0.10436223
22,2,0.0,0.10287190727401549,0.05411375
23,2,0.0,0.3129417912124103,0.04859194
24,2,0.0,0.26685119414043657,0.04693539
1,3,0.0,0.0,0.04693539
2,3,0.0,0.0,0.04803976
3,3,0.0,0.018204211125523097,0.04803976
4,3,0.0,0.09519248746663121,0.04803976
5,3,0.0,0.0,0.04859194
6,3,0.0,0.0,0.04859194
7,3,0.0,0.0,0.04693539
8,3,0.0,0.0,0.05521811
9,3,0.1008009211095173,0.015449918274056174,0.30535616
10,3,0.27659811932436446,0.008752775066303781,0.31695196
11,3,0.41579860268275043,0.0,0.29431253
12,3,0.46504961516486587,0.018001177909967813,0.2661513
13,3,0.3681507341507166,0.012324264633305744,0.10712314
