hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.0,0.0854132
2,1,0.0,0.0,0.08485857
3,1,0.0,0.0,0.0854132
4,1,0.0,0.18627443288472742,0.0854132
5,1,0.0,0.49556706576755477,0.08485857
6,1,0.0,0.0,0.08374931
7,1,0.0,0.0,0.1619523
8,1,0.0,0.010878317329519166,0.21686079
9,1,0.0,0.0,0.32224071
10,1,0.1700003375457772,0.07171182869071989,0.30005546
11,1,0.18722162360986996,0.3007727965829348,0.30560177
12,1,0.2713065649345303,0.23798508725281578,0.26067665
13,1,0.33109716504068815,0.2675144706342461,0.13144759
14,1,0.31470889593071427,0.24368950231841585,0.13366611
15,1,0.2376575582451521,0.09694148187967283,0.16638935
16,1,0.11784247694320707,0.19001639373206095,0.17304493
17,1,0.0,0.08268046912064628,0.16916251
18,1,0.0,0.16697391405795137,0.1885746
19,1,0.0,0.27614254348408623,0.18358292
20,1,0.0,0.19604319887507654,0.1619523
21,1,0.0,0.2656055233678069,0.12423738
22,1,0.0,0.16270573928115747,0.07931226
23,1,0.0,0.30103630052059044,0.07265668
24,1,0.0,0.4657491448271988,0.06821963
1,2,0.0,0.0,0.0854132
2,2,0.0,0.011194572066335262,0.08485857
3,2,0.0,0.22347155834198457,0.0854132
4,2,0.0,0.3713565114362737,0.0854132
5,2,0.0,0.5288884196117591,0.08485857
6,2,0.0,0.0,0.08374931
7,2,0.0,0.19267707098166528,0.1619523
8,2,0.0,0.32732153129164826,0.21686079
9,2,0.0,0.3778949333785848,0.32224071
10,2,0.1421053836564958,0.31594223996671944,0.30005546
11,2,0.1740351452727699,0.5075256197664456,0.30560177
12,2,0.2777032023368808,0.45336589114534204,0.26067665
13,2,0.3130232260081466,0.4584078940443058,0.13144759
14,2,0.315340890971774,0.6081226589195062,0.13366611
15,2,0.2390888533137425,0.5249539757034225,0.16638935
16,2,0.122616157843441,0.5159784297804305,0.17304493
17,2,0.0,0.5477277347486414,0.16916251
18,2,0.0,0.4486701801038297,0.1885746
19,2,0.0,0.37459516178585517,0.18358292
20,2,0.0,0.41083558800616143,0.1619523
21,2,0.0,0.3943706843169219,0.12423738
22,2,0.0,0.32438265196246563,0.07931226
23,2,0.0,0.4534643996815378,0.07265668
24,2,0.0,0.41648879429212643,0.06821963
1,3,0.0,0.029235816330464844,0.0854132
2,3,0.0,0.025361041911119594,0.08485857
3,3,0.0,0.1282780842286948,0.0854132
4,3,0.0,0.886045160724206,0.0854132
5,3,0.0,1.0,0.08485857
6,3,0.0,0.7063346483857199,0.08374931
