bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.015896070558449979,0
6,Wind,0,0
7,Wind,0.037090831303049951,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,0.535167708801149293,0
20,Wind,0,0
21,Wind,15.911966629008428979,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,244.444474357657627069,0
28,Wind,0,0
29,Wind,0.005298690186149993,0
30,Wind,0,0
31,Wind,0.015896070558449979,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.010597380372299986,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,27.945292041755063082,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.097184426519947416161481,0
44,Wind,0.029984137947652415838519,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.015896070558449979,0
48,Wind,0,0
49,Wind,0,0
50,Wind,0.291427960238249615,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.015896070558449979,0
56,Wind,0,0
57,Wind,0.063584282233799916,0
58,Wind,0.10597380372299986,0
59,Wind,0.15896070558449979,0
60,Wind,0,0
61,Wind,0.007301817621502508653706,0
62,Wind,0.008594252936947470346294,0
63,Wind,10.65036727416148593,0
64,Wind,0,0
65,Wind,0.015896070558449979,0
66,Wind,0.015896070558449979,0
67,Wind,0.10597380372299986,0
68,Wind,15.896070558449979,0
69,Wind,32.53395774296095702,0
70,Wind,4.657548673625843847,0
71,Wind,162.733372997038585016,0
72,Wind,0,0
73,Wind,0,0
74,Wind,211.94760744599972,0
75,Wind,68.633933981200859329,0
76,Wind,170.72379779775277446,0
77,Wind,0,0
78,Wind,841.712832140484838029,0
79,Wind,234.562417160487890124,0
80,Wind,1024.2368129827936469,0
81,Wind,0.127168564467599832,0
82,Wind,282.9500559404096262,0
83,Wind,0.015896070558449979,0
84,Wind,0.042389521489199944,0
85,Wind,0,0
86,Wind,0.005298690186149993,0
87,Wind,0,0
88,Wind,1393.29058444814065935,0
89,Wind,0.031792141116899958,0
90,Wind,0,0
91,Wind,0,0
92,Wind,101.7348515740798656,0
93,Wind,0.026493450930749965,0
94,Wind,209.8281313715397228,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,1.0597380372299986,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.10597380372299986,0
107,Wind,0,0
108,Wind,110.509482522344254008,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.047688211675349937,0
112,Wind,0,0
113,Wind,0.047688211675349937,0
114,Wind,8.74283880714748845,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.015896070558449979,0
118,Wind,317.937307239558029979,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,963.8317448606837267,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.021194760744599972,0
128,Wind,0,0
129,Wind,0,0
130,Wind,358.7213256023545261,0
131,Wind,0,0
132,Wind,104.929961756328311379,0
133,Wind,15.911966629008428979,0
134,Wind,0,0
135,Wind,1.780359902546397648,0
136,Wind,215.92162508561221475,0
137,Wind,16.203394589246678594,0
138,Wind,0,0
139,Wind,396.07709141471197675,0
140,Wind,95.376423350699874,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.15896070558449979,0
144,Wind,2.1194760744599972,0
145,Wind,91.937573419888528543,0
146,Wind,61.19987165003241915,0
147,Wind,0,0
148,Wind,0.015896070558449979,0
149,Wind,0,0
150,Wind,64.8682327566497957087971,0
151,Wind,54.8238798582923961682029,0
152,Wind,0,0
153,Wind,0.015896070558449979,0
154,Wind,0.015896070558449979,0
155,Wind,0.037090831303049951,0
156,Wind,0,0
157,Wind,0,0
158,Wind,306.2642927594695954,0
159,Wind,0,0
160,Wind,0.031792141116899958,0
161,Wind,0,0
162,Wind,74.181662606099902,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.042389521489199944,0
166,Wind,8.74283880714748845,0
167,Wind,0.010597380372299986,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.010597380372299986,0
171,Wind,0,0
172,Wind,279.13499900638163124,0
173,Wind,99.35044099031236875,0
174,Wind,0,0
175,Wind,4.122380964824694554,0
176,Wind,0.016954065326608734252303,0
177,Wind,0.021677519108769911712237,0
178,Wind,0.010597380372299986,0
179,Wind,0,0
180,Wind,0.227843678004449699,0
181,Wind,0,0
182,Wind,0.021194760744599972,0
183,Wind,0.00905662723997129103546,0
184,Wind,0.015896070558449979,0
185,Wind,0,0
186,Wind,0.031792141116899958,0
187,Wind,0,0
188,Wind,0.063584282233799916,0
189,Wind,3.97401763961249475,0
190,Wind,3.97401763961249475,0
191,Wind,0.026493450930749965,0
192,Wind,0.010597380372299986,0
193,Wind,0.074181662606099902,0
