bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.074149453570675434,0
6,Wind,0,0
7,Wind,0.173015391664909346,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,2.496364936879406278,0
20,Wind,0,0
21,Wind,74.223603024246109434,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,1140.245580525323265574,0
28,Wind,0,0
29,Wind,0.024716484523558478,0
30,Wind,0,0
31,Wind,0.074149453570675434,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.049432969047116956,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,130.354739377247412972,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.453330406123727657187726,0
44,Wind,0.139865222441675814812274,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.074149453570675434,0
48,Wind,0,0
49,Wind,0,0
50,Wind,1.35940664879571629,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.074149453570675434,0
56,Wind,0,0
57,Wind,0.296597814282701736,0
58,Wind,0.49432969047116956,0
59,Wind,0.74149453570675434,0
60,Wind,0,0
61,Wind,0.034060353765813572140076,0
62,Wind,0.040089099804861861859924,0
63,Wind,49.68013389235254078,0
64,Wind,0,0
65,Wind,0.074149453570675434,0
66,Wind,0.074149453570675434,0
67,Wind,0.49432969047116956,0
68,Wind,74.149453570675434,0
69,Wind,151.75921497464905492,0
70,Wind,21.725789896207902162,0
71,Wind,759.092672687527976336,0
72,Wind,0,0
73,Wind,0,0
74,Wind,988.65938094233912,0
75,Wind,320.152624033652965534,0
76,Wind,796.36513134905416116,0
77,Wind,0,0
78,Wind,3926.287716020834905734,0
79,Wind,1094.149336888886704104,0
80,Wind,4777.6964584038537974,0
81,Wind,0.593195628565403472,0
82,Wind,1319.8602735580227252,0
83,Wind,0.074149453570675434,0
84,Wind,0.197731876188467824,0
85,Wind,0,0
86,Wind,0.024716484523558478,0
87,Wind,0,0
88,Wind,6499.1996054697017901,0
89,Wind,0.148298907141350868,0
90,Wind,0,0
91,Wind,0,0
92,Wind,474.5565028523227776,0
93,Wind,0.12358242261779239,0
94,Wind,978.7727871329157288,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,4.9432969047116956,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.49432969047116956,0
107,Wind,0,0
108,Wind,515.487001223335617168,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.222448360712026302,0
112,Wind,0,0
113,Wind,0.222448360712026302,0
114,Wind,40.7821994638714887,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.074149453570675434,0
118,Wind,1483.063220867079355434,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,4495.9285348352871482,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.098865938094233912,0
128,Wind,0,0
129,Wind,0,0
130,Wind,1673.3060022449089606,0
131,Wind,0,0
132,Wind,489.460543020028539834,0
133,Wind,74.223603024246109434,0
134,Wind,0,0
135,Wind,8.304738799915648608,0
136,Wind,1007.1967443350079785,0
137,Wind,75.583009673041825724,0
138,Wind,0,0
139,Wind,1847.5572181359962305,0
140,Wind,444.896721424052604,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.74149453570675434,0
144,Wind,9.8865938094233912,0
145,Wind,428.855722968263151778,0
146,Wind,285.4753962471004209,0
147,Wind,0,0
148,Wind,0.074149453570675434,0
149,Wind,0,0
150,Wind,302.5869818150824515290266,0
151,Wind,255.7336870875800080129734,0
152,Wind,0,0
153,Wind,0.074149453570675434,0
154,Wind,0.074149453570675434,0
155,Wind,0.173015391664909346,0
156,Wind,0,0
157,Wind,0,0
158,Wind,1428.6128054616800284,0
159,Wind,0,0
160,Wind,0.148298907141350868,0
161,Wind,0,0
162,Wind,346.030783329818692,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.197731876188467824,0
166,Wind,40.7821994638714887,0
167,Wind,0.049432969047116956,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.049432969047116956,0
171,Wind,0,0
172,Wind,1302.06440470106062104,0
173,Wind,463.4340848167214625,0
174,Wind,0,0
175,Wind,19.229424959328495884,0
176,Wind,0.079084618751978878860738,0
177,Wind,0.101117832282690801372102,0
178,Wind,0.049432969047116956,0
179,Wind,0,0
180,Wind,1.062808834513014554,0
181,Wind,0,0
182,Wind,0.098865938094233912,0
183,Wind,0.04224590967735662176716,0
184,Wind,0.074149453570675434,0
185,Wind,0,0
186,Wind,0.148298907141350868,0
187,Wind,0,0
188,Wind,0.296597814282701736,0
189,Wind,18.5373633926688585,0
190,Wind,18.5373633926688585,0
191,Wind,0.12358242261779239,0
192,Wind,0.049432969047116956,0
193,Wind,0.346030783329818692,0
