bus_ID,Type,Pmax [MW],Pmin [MW]
1,Wind,0,0
2,Wind,0,0
3,Wind,0,0
4,Wind,0,0
5,Wind,0.004180489711036335,0
6,Wind,0,0
7,Wind,0.009754475992418115,0
8,Wind,0,0
9,Wind,0,0
10,Wind,0,0
11,Wind,0,0
12,Wind,0,0
13,Wind,0,0
14,Wind,0,0
15,Wind,0,0
16,Wind,0,0
17,Wind,0,0
18,Wind,0,0
19,Wind,0.140743153604889945,0
20,Wind,0,0
21,Wind,4.184670200747371335,0
22,Wind,0,0
23,Wind,0,0
24,Wind,0,0
25,Wind,0,0
26,Wind,0,0
27,Wind,64.286177279746414185,0
28,Wind,0,0
29,Wind,0.001393496570345445,0
30,Wind,0,0
31,Wind,0.004180489711036335,0
32,Wind,0,0
33,Wind,0,0
34,Wind,0.00278699314069089,0
35,Wind,0,0
36,Wind,0,0
37,Wind,0,0
38,Wind,0,0
39,Wind,0,0
40,Wind,7.34930091200187693,0
41,Wind,0,0
42,Wind,0,0
43,Wind,0.025558422985461571706565,0
44,Wind,0.007885494702829108293435,0
45,Wind,0,0
46,Wind,0,0
47,Wind,0.004180489711036335,0
48,Wind,0,0
49,Wind,0,0
50,Wind,0.076642311368999475,0
51,Wind,0,0
52,Wind,0,0
53,Wind,0,0
54,Wind,0,0
55,Wind,0.004180489711036335,0
56,Wind,0,0
57,Wind,0.01672195884414534,0
58,Wind,0.0278699314069089,0
59,Wind,0.04180489711036335,0
60,Wind,0,0
61,Wind,0.00192029680079197771869,0
62,Wind,0.00226019291024435728131,0
63,Wind,2.80092810639434445,0
64,Wind,0,0
65,Wind,0.004180489711036335,0
66,Wind,0.004180489711036335,0
67,Wind,0.0278699314069089,0
68,Wind,4.180489711036335,0
69,Wind,8.5560689419210323,0
70,Wind,1.224883485333646155,0
71,Wind,42.79706666844930684,0
72,Wind,0,0
73,Wind,0,0
74,Wind,55.7398628138178,0
75,Wind,18.049961075684549085,0
76,Wind,44.8984594965302379,0
77,Wind,0,0
78,Wind,221.361110689084974585,0
79,Wind,61.68730617605215926,0
80,Wind,269.3628870477745185,0
81,Wind,0.03344391768829068,0
82,Wind,74.412716856446763,0
83,Wind,0.004180489711036335,0
84,Wind,0.01114797256276356,0
85,Wind,0,0
86,Wind,0.001393496570345445,0
87,Wind,0,0
88,Wind,366.41992317233476275,0
89,Wind,0.00836097942207267,0
90,Wind,0,0
91,Wind,0,0
92,Wind,26.755134150632544,0
93,Wind,0.006967482851727225,0
94,Wind,55.182464185679622,0
95,Wind,0,0
96,Wind,0,0
97,Wind,0,0
98,Wind,0.278699314069089,0
99,Wind,0,0
100,Wind,0,0
101,Wind,0,0
102,Wind,0,0
103,Wind,0,0
104,Wind,0,0
105,Wind,0,0
106,Wind,0.0278699314069089,0
107,Wind,0,0
108,Wind,29.06276447112460092,0
109,Wind,0,0
110,Wind,0,0
111,Wind,0.012541469133109005,0
112,Wind,0,0
113,Wind,0.012541469133109005,0
114,Wind,2.29926934106998425,0
115,Wind,0,0
116,Wind,0,0
117,Wind,0.004180489711036335,0
118,Wind,83.613974710437736335,0
119,Wind,0,0
120,Wind,0,0
121,Wind,0,0
122,Wind,0,0
123,Wind,0,0
124,Wind,253.4770261458364455,0
125,Wind,0,0
126,Wind,0,0
127,Wind,0.00557398628138178,0
128,Wind,0,0
129,Wind,0,0
130,Wind,94.3397178123866265,0
131,Wind,0,0
132,Wind,27.595412582550847335,0
133,Wind,4.184670200747371335,0
134,Wind,0,0
135,Wind,0.46821484763606952,0
136,Wind,56.78498524157688375,0
137,Wind,4.26131251211637081,0
138,Wind,0,0
139,Wind,104.16386863332201375,0
140,Wind,25.08293826621801,0
141,Wind,0,0
142,Wind,0,0
143,Wind,0.04180489711036335,0
144,Wind,0.557398628138178,0
145,Wind,24.178558992063816195,0
146,Wind,16.09488538748988975,0
147,Wind,0,0
148,Wind,0.004180489711036335,0
149,Wind,0,0
150,Wind,17.0596235475396254015415,0
151,Wind,14.4180704799936317034585,0
152,Wind,0,0
153,Wind,0.004180489711036335,0
154,Wind,0.004180489711036335,0
155,Wind,0.009754475992418115,0
156,Wind,0,0
157,Wind,0,0
158,Wind,80.544101765966721,0
159,Wind,0,0
160,Wind,0.00836097942207267,0
161,Wind,0,0
162,Wind,19.50895198483623,0
163,Wind,0,0
164,Wind,0,0
165,Wind,0.01114797256276356,0
166,Wind,2.29926934106998425,0
167,Wind,0.00278699314069089,0
168,Wind,0,0
169,Wind,0,0
170,Wind,0.00278699314069089,0
171,Wind,0,0
172,Wind,73.4093993257980426,0
173,Wind,26.12806069397709375,0
174,Wind,0,0
175,Wind,1.08414033172875621,0
176,Wind,0.004458730564733780348595,0
177,Wind,0.005700946360409383148505,0
178,Wind,0.00278699314069089,0
179,Wind,0,0
180,Wind,0.059920352524854135,0
181,Wind,0,0
182,Wind,0.00557398628138178,0
183,Wind,0.0023817922079658415029,0
184,Wind,0.004180489711036335,0
185,Wind,0,0
186,Wind,0.00836097942207267,0
187,Wind,0,0
188,Wind,0.01672195884414534,0
189,Wind,1.04512242775908375,0
190,Wind,1.04512242775908375,0
191,Wind,0.006967482851727225,0
192,Wind,0.00278699314069089,0
193,Wind,0.01950895198483623,0
