hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.0,0.1120355
2,1,0.0,0.0,0.11148087
3,1,0.0,0.0,0.10759845
4,1,0.0,0.0,0.10648918
5,1,0.0,0.0,0.10482529
6,1,0.0,0.0,0.10537992
7,1,0.0,0.0,0.10648918
8,1,0.0,0.04440524726549753,0.16694398
9,1,0.2188026503906355,0.0,0.33000555
10,1,0.2326942945381653,0.0,0.33111481
11,1,0.4402656578840634,0.0,0.35330006
12,1,0.6327028664225685,0.0,0.32945092
13,1,0.6642538386707996,0.08109627797396836,0.18358292
14,1,0.6336529488778982,0.0,0.21186911
15,1,0.5735177965949603,0.0,0.20022185
16,1,0.4559868866302256,0.0,0.23072657
17,1,0.2861365979439372,0.17197517595494066,0.23405435
18,1,0.10684522115686144,0.0,0.24459235
19,1,0.0,0.0,0.2312812
20,1,0.0,0.0,0.19245702
21,1,0.0,0.0,0.15085968
22,1,0.0,0.09025862481177774,0.12701054
23,1,0.0,0.0,0.12312812
24,1,0.0,0.1438971678155512,0.12534664
1,2,0.0,0.0,0.1120355
2,2,0.0,0.0,0.11148087
3,2,0.0,0.0,0.10759845
4,2,0.0,0.07945404040928772,0.10648918
5,2,0.0,0.028301262212010892,0.10482529
6,2,0.0,0.0,0.10537992
7,2,0.0,0.1326018730309912,0.10648918
8,2,0.0,0.13574564325658028,0.16694398
9,2,0.13704545299648885,0.0,0.33000555
10,2,0.24268482101097666,0.0,0.33111481
11,2,0.4834500795226494,0.0,0.35330006
12,2,0.6170096516843264,0.0,0.32945092
13,2,0.6638734813670983,0.04523587072470605,0.18358292
14,2,0.6526366115086917,0.11473546180891046,0.21186911
15,2,0.599303202853516,0.14934557353397043,0.20022185
16,2,0.4631699793507815,0.06043914984660306,0.23072657
17,2,0.29233741482315106,0.04046710586884823,0.23405435
18,2,0.11257697873369021,0.0,0.24459235
19,2,0.0,0.026836207035544027,0.2312812
20,2,0.0,0.0,0.19245702
21,2,0.0,0.0,0.15085968
22,2,0.0,0.0,0.12701054
23,2,0.0,0.0,0.12312812
24,2,0.0,0.0,0.12534664
1,3,0.0,0.0,0.1120355
2,3,0.0,0.0,0.11148087
3,3,0.0,0.0,0.10759845
4,3,0.0,0.0,0.10648918
5,3,0.0,0.0,0.10482529
6,3,0.0,0.0,0.10537992
7,3,0.0,0.0,0.10648918
8,3,0.1057477358448187,0.0,0.16694398
9,3,0.1619277964105308,0.0,0.33000555
10,3,0.3918738107304211,0.0,0.33111481
11,3,0.5780823134981864,0.011695657859341254,0.35330006
12,3,0.7045298454586855,0.0021808376254779964,0.32945092
13,3,0.7251103525522488,0.0,0.18358292
14,3,0.6972855691096458,0.0,0.21186911
15,3,0.612773384470588,0.20729305938243345,0.20022185
16,3,0.4618801277638541,0.15858211835141403,0.23072657
17,3,0.2725100740439183,0.07861093586875152,0.23405435
18,3,0.0,0.005640382746216936,0.24459235
19,3,0.0,0.18052590893992784,0.2312812
20,3,0.0,0.06821024136560423,0.19245702
21,3,0.0,0.0,0.15085968
22,3,0.0,0.0,0.12701054
23,3,0.0,0.0,0.12312812
24,3,0.0,0.0,0.12534664
1,4,0.0,0.0,0.1120355
2,4,0.0,0.0,0.11148087
3,4,0.0,0.0,0.10759845
4,4,0.0,0.0,0.10648918
5,4,0.0,0.0,0.10482529
6,4,0.0,0.0,0.10537992
7,4,0.0,0.0,0.10648918
8,4,0.0,0.0,0.16694398
9,4,0.15539695229732584,0.0,0.33000555
10,4,0.346554528332685,0.0,0.33111481
11,4,0.5064963840818749,0.08964915864506427,0.35330006
12,4,0.6330663264927997,0.03393402675755359,0.32945092
13,4,0.6599382347219728,0.010920860337047035,0.18358292
14,4,0.6606640981408428,0.0,0.21186911
15,4,0.5985721801432985,0.2078217485917211,0.20022185
16,4,0.46689590159787164,0.04346826807672545,0.23072657
17,4,0.294896191504457,0.0008507783444104001,0.23405435
18,4,0.11346246891806169,0.0,0.24459235
19,4,0.0,0.12297742310462251,0.2312812
