hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.15499862370262693,0.15363283
2,1,0.0,0.593154434954371,0.15252357
3,1,0.0,0.6534836104296395,0.15363283
4,1,0.0,0.5846177062356517,0.15141431
5,1,0.0,0.09641431533604697,0.14919578
6,1,0.0,0.05291089887079239,0.14531337
7,1,0.0,0.03310430986099104,0.17249029
8,1,0.0,0.13179368553132065,0.2296173
9,1,0.0,0.44664437014706904,0.34054354
10,1,0.1797324909437285,0.35565837100680925,0.31780366
11,1,0.24474073718363215,0.0,0.32002219
12,1,0.1713142920565077,0.0,0.29062673
13,1,0.1650816661483377,0.11773065142587116,0.22351636
14,1,0.18740258953808486,0.06872786944932914,0.30560177
15,1,0.16396168155200783,0.21026016592654775,0.30338325
16,1,0.21050504575392776,0.41805320503227966,0.33166944
17,1,0.16406931486999407,0.44219615658230493,0.34886301
18,1,0.0,0.4429468258262649,0.3505269
19,1,0.0,0.2873148205697348,0.34331669
20,1,0.0,0.31496757207541554,0.33166944
21,1,0.0,0.1711041081563552,0.23571825
22,1,0.0,0.2116656300889451,0.17027177
23,1,0.0,0.24353104072673845,0.15751525
24,1,0.0,0.15059725769703036,0.15529673
1,2,0.0,0.14524144468966457,0.15363283
2,2,0.0,0.0,0.15252357
3,2,0.0,0.0,0.15363283
4,2,0.0,0.10895276421799104,0.15141431
5,2,0.0,0.10518385875183241,0.14919578
6,2,0.0,0.0941862005326309,0.14531337
7,2,0.0,0.14222139594779123,0.17249029
8,2,0.0,0.04704809833974961,0.2296173
9,2,0.106653430840721,0.06003482247722503,0.34054354
10,2,0.22927503989166265,0.017558333268649962,0.31780366
11,2,0.2651873218748375,0.532880012046556,0.32002219
12,2,0.34945065478169984,0.0,0.29062673
13,2,0.20830822005981078,0.0,0.22351636
14,2,0.22101078959715015,0.0,0.30560177
15,2,0.33855130132237926,0.11137064213215835,0.30338325
16,2,0.3333604758098221,0.1460662769236931,0.33166944
17,2,0.10819334842480939,0.12988168164990557,0.34886301
18,2,0.0,0.0,0.3505269
19,2,0.0,0.038772052530948904,0.34331669
20,2,0.0,0.12672523831444907,0.33166944
21,2,0.0,0.0,0.23571825
22,2,0.0,0.0,0.17027177
23,2,0.0,0.0,0.15751525
24,2,0.0,0.0,0.15529673
1,3,0.0,0.7377213888077214,0.15363283
2,3,0.0,0.054315383437627894,0.15252357
3,3,0.0,0.07174288303677868,0.15363283
4,3,0.0,0.6800553964850483,0.15141431
5,3,0.0,0.14712228917633063,0.14919578
6,3,0.0,0.5881903841228413,0.14531337
7,3,0.0,0.45331801988971265,0.17249029
8,3,0.0,0.11179162926313489,0.2296173
9,3,0.11395426318784478,0.4751493716199782,0.34054354
10,3,0.17704383264558052,0.20589361334153505,0.31780366
11,3,0.23741857492255863,0.44777729438260533,0.32002219
12,3,0.1779714792820377,0.4267875574605665,0.29062673
13,3,0.3336669168796852,0.23472099631076612,0.22351636
14,3,0.5514526838552031,0.17860452709959626,0.30560177
15,3,0.55102721995109,0.12177571338136274,0.30338325
16,3,0.14907764682673244,0.26167741951538376,0.33166944
17,3,0.0,0.46716570911455113,0.34886301
18,3,0.0,0.6725624057514525,0.3505269
19,3,0.0,0.25342335551583306,0.34331669
20,3,0.0,0.3078444505963622,0.33166944
21,3,0.0,0.15451988587435092,0.23571825
22,3,0.0,0.043216277553436766,0.17027177
23,3,0.0,0.1804477208682494,0.15751525
24,3,0.0,0.10903426759556634,0.15529673
1,4,0.0,0.07444375172126694,0.15363283
2,4,0.0,0.9454654504969358,0.15252357
3,4,0.0,0.20239020156385895,0.15363283
4,4,0.0,0.19264135580737526,0.15141431
5,4,0.0,0.0015785049064163405,0.14919578
6,4,0.0,0.11024291862808398,0.14531337
7,4,0.0,0.07185715094050268,0.17249029
8,4,0.0,0.0,0.2296173
9,4,0.11541230186455753,0.08148706129660051,0.34054354
10,4,0.24108160738264403,0.0010020847306776582,0.31780366
11,4,0.2157294173404646,0.03369707646603749,0.32002219
12,4,0.19588107486127332,0.12023102142199481,0.29062673
13,4,0.4261269833106092,0.023183607166042054,0.22351636
14,4,0.5344104735938879,0.018604468583799664,0.30560177
15,4,0.47997331749506034,0.238549469543681,0.30338325
16,4,0.18838930933454784,0.18181104673116535,0.33166944
17,4,0.0,0.6166029378652796,0.34886301
18,4,0.0,0.2353059035609407,0.3505269
19,4,0.0,0.3921206259472442,0.34331669
20,4,0.0,0.22652567997313913,0.33166944
21,4,0.0,0.12944671466194713,0.23571825
22,4,0.0,0.0871128267809324,0.17027177
23,4,0.0,0.413687467866474,0.15751525
24,4,0.0,0.006102667195370646,0.15529673
1,5,0.0,0.2568442626252033,0.15363283
2,5,0.0,0.2863480152762724,0.15252357
3,5,0.0,0.2089820054147373,0.15363283
4,5,0.0,0.24703173676780657,0.15141431
5,5,0.0,0.2574693295100477,0.14919578
6,5,0.0,0.21944735889738176,0.14531337
7,5,0.0,0.19756643395353574,0.17249029
8,5,0.0,0.22995956692688796,0.2296173
9,5,0.0,0.34172835231615933,0.34054354
10,5,0.10322604292737612,0.19390197360321537,0.31780366
11,5,0.13930805865118076,0.11226916783564159,0.32002219
12,5,0.21089412512767486,0.33135716171648966,0.29062673
13,5,0.42307740317306136,0.3703163307957453,0.22351636
14,5,0.545703518305696,0.44787919195189785,0.30560177
15,5,0.39095523602760723,0.34769545676557434,0.30338325
16,5,0.2511848875247904,0.3356297224817963,0.33166944
17,5,0.15842879405049826,0.08743886929824918,0.34886301
18,5,0.0,0.14861329575548735,0.3505269
19,5,0.0,0.0,0.34331669
20,5,0.0,0.14013872235264357,0.33166944
21,5,0.0,0.2325692218074364,0.23571825
22,5,0.0,0.20468369102648756,0.17027177
23,5,0.0,0.18738154609262303,0.15751525
24,5,0.0,0.1340156184827188,0.15529673
1,6,0.0,0.163586152787204,0.15363283
2,6,0.0,0.18386635425459877,0.15252357
3,6,0.0,0.10561693581464165,0.15363283
4,6,0.0,0.006423776169080428,0.15141431
5,6,0.0,0.01787192384055477,0.14919578
6,6,0.0,0.05332451834654258,0.14531337
7,6,0.0,0.03197402833809012,0.17249029
8,6,0.0,0.060603277655925325,0.2296173
9,6,0.0,0.021730806313616877,0.34054354
10,6,0.1464337436194628,0.05950411609667676,0.31780366
11,6,0.31605475214163464,0.07605685741948247,0.32002219
12,6,0.38727859098431144,0.0,0.29062673
13,6,0.4653418229236023,0.0,0.22351636
14,6,0.3264572466286395,0.0,0.30560177
15,6,0.43275785239536735,0.0,0.30338325
16,6,0.29608989842515376,0.22345963290120135,0.33166944
17,6,0.1828808245744517,0.34573870686263847,0.34886301
18,6,0.0,0.20821961462818753,0.3505269
19,6,0.0,0.11674588131224342,0.34331669
20,6,0.0,0.29817083483061796,0.33166944
21,6,0.0,0.2151503434169177,0.23571825
22,6,0.0,0.19560212029365223,0.17027177
23,6,0.0,0.26033574718431757,0.15751525
