hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.09735533565128442,0.04472667
2,1,0.0,0.15551560699572659,0.04417449
3,1,0.0,0.0,0.04417449
4,1,0.0,0.0,0.04472667
5,1,0.0,0.17812287807493168,0.04527885
6,1,0.0,0.21248402218556875,0.04638321
7,1,0.0,0.1173219135460782,0.05135284
8,1,0.0,0.048245934917846324,0.05742684
9,1,0.0,0.0,0.31308669
10,1,0.28619894781063665,0.0,0.31143015
11,1,0.4400796530370913,0.0,0.3186085
12,1,0.5372327941768639,0.02159272661412,0.32136941
13,1,0.5712331973362557,0.0,0.11871894
14,1,0.5432386018919492,0.0,0.146328
15,1,0.45402440843677394,0.0,0.17614578
16,1,0.31172988225762605,0.0,0.21755936
17,1,0.13750421799678855,0.012491771374921466,0.23136389
18,1,0.0,0.0,0.23854224
19,1,0.0,0.0,0.1695196
20,1,0.0,0.0,0.140254
21,1,0.0,0.0,0.09387079
22,1,0.0,0.0,0.06626173
23,1,0.0,0.3754592780417821,0.05190502
24,1,0.0,0.054649861838122614,0.04859194
1,2,0.0,0.0,0.04472667
2,2,0.0,0.017579472176676766,0.04417449
3,2,0.0,0.0,0.04417449
4,2,0.0,0.0,0.04472667
5,2,0.0,0.0,0.04527885
6,2,0.0,0.0,0.04638321
7,2,0.0,0.0,0.05135284
8,2,0.0,0.0,0.05742684
9,2,0.0,0.0,0.31308669
10,2,0.25930217875878697,0.0,0.31143015
11,2,0.40668420389461774,0.0,0.3186085
12,2,0.5031903816332681,0.0,0.32136941
13,2,0.5431708705691166,0.0,0.11871894
14,2,0.5223480385530834,0.03634151394985777,0.146328
15,2,0.440404190423324,0.02249045882249354,0.17614578
16,2,0.30594512654668016,0.0,0.21755936
17,2,0.13857741238261312,0.037278762991246384,0.23136389
18,2,0.0,0.0,0.23854224
19,2,0.0,0.0,0.1695196
20,2,0.0,0.0,0.140254
21,2,0.0,0.0,0.09387079
22,2,0.0,0.0,0.06626173
23,2,0.0,0.0,0.05190502
24,2,0.0,0.0,0.04859194
1,3,0.0,0.24527398336505427,0.04472667
