hour,bus_id,pv_profile_ratio,wind_profile_ratio,hydro_profile_ratio
1,1,0.0,0.02393203459939459,0.04936217
2,1,0.0,0.01884665219260156,0.04492512
3,1,0.0,0.0,0.04492512
4,1,0.0,0.0,0.04547976
5,1,0.0,0.020444359678403856,0.04714365
6,1,0.0,0.012901203108556875,0.04825291
7,1,0.0,0.0,0.1031614
8,1,0.0,0.08115711126516685,0.13643927
9,1,0.20167522115195116,0.05085396001942342,0.22684415
10,1,0.3978540794493269,0.047334273084204695,0.24625624
11,1,0.5454208554776547,0.09340354375403936,0.27066001
12,1,0.6120666547146566,0.005296970375058284,0.26234054
13,1,0.6073314764414929,0.2998236849517336,0.20244038
14,1,0.4871199265669114,0.2100091531624047,0.20687743
15,1,0.3552656351122913,0.1416513164573248,0.20133111
16,1,0.2759057335985373,0.18415807993528727,0.23627288
17,1,0.14835898944324502,0.1420079539794559,0.23738214
18,1,0.0,0.19970319528075434,0.27454243
19,1,0.0,0.04938202356880181,0.29284526
20,1,0.0,0.018120447958678038,0.25124792
21,1,0.0,0.0,0.20798669
22,1,0.0,0.054394553801125116,0.11702718
23,1,0.0,0.09662024242870658,0.09761509
24,1,0.0,0.12293570386889875,0.0693289
1,2,0.0,0.0,0.04936217
2,2,0.0,0.0,0.04492512
3,2,0.0,0.0,0.04492512
4,2,0.0,0.0,0.04547976
5,2,0.0,0.0,0.04714365
6,2,0.0,0.0,0.04825291
7,2,0.0,0.0,0.1031614
8,2,0.0,0.0,0.13643927
9,2,0.1779244751167674,0.0,0.22684415
10,2,0.3938440039557824,0.0,0.24625624
11,2,0.49729294122803347,0.0,0.27066001
12,2,0.5507037693798501,0.00947044446181321,0.26234054
13,2,0.5318756593243968,0.0626360493498282,0.20244038
14,2,0.5244770932575252,0.14953159936183563,0.20687743
15,2,0.4413960106457192,0.22142748438009827,0.20133111
16,2,0.303412631171966,0.1668590093928785,0.23627288
17,2,0.1405684990846049,0.15909045139271705,0.23738214
18,2,0.0,0.25050402960111484,0.27454243
19,2,0.0,0.31540046630735474,0.29284526
20,2,0.0,0.18208012651975813,0.25124792
21,2,0.0,0.04212789652549693,0.20798669
